timestamp|event_type|attempt_number|global_index|question_uid
2026-04-01 10:50:21|RESTART||1551|2041fdf5-4278-4c2f-b48a-d07d42af7cda
2026-04-01 10:50:40|QUESTION_SENT||1551|2041fdf5-4278-4c2f-b48a-d07d42af7cda
2026-04-01 10:52:12|JSON_VERIFIED||1551|2041fdf5-4278-4c2f-b48a-d07d42af7cda
2026-04-01 10:52:12|QUESTION|1|1551|2041fdf5-4278-4c2f-b48a-d07d42af7cda
2026-04-01 10:52:12|JSON_SAVED||1551|2041fdf5-4278-4c2f-b48a-d07d42af7cda
2026-04-01 10:52:12|QUESTION_ADVANCE||1552|14f18aa4-28e2-4c03-a9ad-1b8e46307618
2026-04-01 10:52:38|QUESTION_SENT||1552|14f18aa4-28e2-4c03-a9ad-1b8e46307618
2026-04-01 10:53:55|JSON_VERIFIED||1552|14f18aa4-28e2-4c03-a9ad-1b8e46307618
2026-04-01 10:53:55|QUESTION|2|1552|14f18aa4-28e2-4c03-a9ad-1b8e46307618
2026-04-01 10:53:55|JSON_SAVED||1552|14f18aa4-28e2-4c03-a9ad-1b8e46307618
2026-04-01 10:53:55|QUESTION_ADVANCE||1553|5a9e649a-82e2-4d5a-adfc-e152d8a510c3
2026-04-01 10:54:21|QUESTION_SENT||1553|5a9e649a-82e2-4d5a-adfc-e152d8a510c3
2026-04-01 10:55:32|JSON_VERIFIED||1553|5a9e649a-82e2-4d5a-adfc-e152d8a510c3
2026-04-01 10:55:32|QUESTION|3|1553|5a9e649a-82e2-4d5a-adfc-e152d8a510c3
2026-04-01 10:55:32|JSON_SAVED||1553|5a9e649a-82e2-4d5a-adfc-e152d8a510c3
2026-04-01 10:55:32|QUESTION_ADVANCE||1554|90ac5481-8b34-4e05-90a5-c4038d11bdee
2026-04-01 10:55:59|QUESTION_SENT||1554|90ac5481-8b34-4e05-90a5-c4038d11bdee
2026-04-01 10:57:11|JSON_VERIFIED||1554|90ac5481-8b34-4e05-90a5-c4038d11bdee
2026-04-01 10:57:11|QUESTION|4|1554|90ac5481-8b34-4e05-90a5-c4038d11bdee
2026-04-01 10:57:11|JSON_SAVED||1554|90ac5481-8b34-4e05-90a5-c4038d11bdee
2026-04-01 10:57:11|QUESTION_ADVANCE||1555|8afac941-35a8-4818-9cc4-b82eb85ae9c6
2026-04-01 10:57:37|QUESTION_SENT||1555|8afac941-35a8-4818-9cc4-b82eb85ae9c6
2026-04-01 10:58:48|JSON_VERIFIED||1555|8afac941-35a8-4818-9cc4-b82eb85ae9c6
2026-04-01 10:58:48|QUESTION|5|1555|8afac941-35a8-4818-9cc4-b82eb85ae9c6
2026-04-01 10:58:48|JSON_SAVED||1555|8afac941-35a8-4818-9cc4-b82eb85ae9c6
2026-04-01 10:58:48|QUESTION_ADVANCE||1556|e21bcd1c-cf8b-462d-8fc2-7f6a8cd06bac
2026-04-01 10:59:15|QUESTION_SENT||1556|e21bcd1c-cf8b-462d-8fc2-7f6a8cd06bac
2026-04-01 11:01:51|JSON_VERIFIED||1556|e21bcd1c-cf8b-462d-8fc2-7f6a8cd06bac
2026-04-01 11:01:51|QUESTION|6|1556|e21bcd1c-cf8b-462d-8fc2-7f6a8cd06bac
2026-04-01 11:01:51|JSON_SAVED||1556|e21bcd1c-cf8b-462d-8fc2-7f6a8cd06bac
2026-04-01 11:01:51|QUESTION_ADVANCE||1557|eb74c500-307d-439f-967a-cb0a79e54a4d
2026-04-01 11:02:17|QUESTION_SENT||1557|eb74c500-307d-439f-967a-cb0a79e54a4d
2026-04-01 11:04:04|JSON_VERIFIED||1557|eb74c500-307d-439f-967a-cb0a79e54a4d
2026-04-01 11:04:04|QUESTION|7|1557|eb74c500-307d-439f-967a-cb0a79e54a4d
2026-04-01 11:04:04|JSON_SAVED||1557|eb74c500-307d-439f-967a-cb0a79e54a4d
2026-04-01 11:04:04|QUESTION_ADVANCE||1558|ea614e26-5188-4d2e-adad-ccd71a7df014
2026-04-01 11:04:30|QUESTION_SENT||1558|ea614e26-5188-4d2e-adad-ccd71a7df014
2026-04-01 11:06:07|JSON_VERIFY_FAILED||1558|ea614e26-5188-4d2e-adad-ccd71a7df014
2026-04-01 11:06:07|QUESTION|8|1558|ea614e26-5188-4d2e-adad-ccd71a7df014
2026-04-01 11:06:33|QUESTION_SENT||1558|ea614e26-5188-4d2e-adad-ccd71a7df014
2026-04-01 11:07:34|JSON_VERIFIED||1558|ea614e26-5188-4d2e-adad-ccd71a7df014
2026-04-01 11:07:34|QUESTION|9|1558|ea614e26-5188-4d2e-adad-ccd71a7df014
2026-04-01 11:07:34|JSON_SAVED||1558|ea614e26-5188-4d2e-adad-ccd71a7df014
2026-04-01 11:07:34|QUESTION_ADVANCE||1559|f8d5cdfb-c4f6-4b9e-a993-8f6f052bc53a
2026-04-01 11:08:00|QUESTION_SENT||1559|f8d5cdfb-c4f6-4b9e-a993-8f6f052bc53a
2026-04-01 11:09:20|JSON_VERIFIED||1559|f8d5cdfb-c4f6-4b9e-a993-8f6f052bc53a
2026-04-01 11:09:20|QUESTION|10|1559|f8d5cdfb-c4f6-4b9e-a993-8f6f052bc53a
2026-04-01 11:09:20|JSON_SAVED||1559|f8d5cdfb-c4f6-4b9e-a993-8f6f052bc53a
2026-04-01 11:09:20|QUESTION_ADVANCE||1560|35bab748-f4b7-4e56-9650-d65f7aba437a
2026-04-01 11:09:46|QUESTION_SENT||1560|35bab748-f4b7-4e56-9650-d65f7aba437a
2026-04-01 11:10:44|JSON_VERIFIED||1560|35bab748-f4b7-4e56-9650-d65f7aba437a
2026-04-01 11:10:44|QUESTION|11|1560|35bab748-f4b7-4e56-9650-d65f7aba437a
2026-04-01 11:10:44|JSON_SAVED||1560|35bab748-f4b7-4e56-9650-d65f7aba437a
2026-04-01 11:10:44|QUESTION_ADVANCE||1561|723deb36-fb04-4e82-98eb-2dfaef2d5c79
2026-04-01 11:11:11|QUESTION_SENT||1561|723deb36-fb04-4e82-98eb-2dfaef2d5c79
2026-04-01 11:12:23|JSON_VERIFIED||1561|723deb36-fb04-4e82-98eb-2dfaef2d5c79
2026-04-01 11:12:23|QUESTION|12|1561|723deb36-fb04-4e82-98eb-2dfaef2d5c79
