timestamp|event_type|attempt_number|global_index|question_uid
2026-04-01 10:43:54|RESTART||2151|ccad63c2-3890-4481-8afc-d1cbf73d00d7
2026-04-01 10:45:28|QUESTION_SENT||2151|ccad63c2-3890-4481-8afc-d1cbf73d00d7
2026-04-01 10:46:33|JSON_VERIFIED||2151|ccad63c2-3890-4481-8afc-d1cbf73d00d7
2026-04-01 10:46:33|QUESTION|1|2151|ccad63c2-3890-4481-8afc-d1cbf73d00d7
2026-04-01 10:46:33|JSON_SAVED||2151|ccad63c2-3890-4481-8afc-d1cbf73d00d7
2026-04-01 10:46:33|QUESTION_ADVANCE||2152|10aa6b92-cdb0-4937-befa-a4560341b058
2026-04-01 10:49:05|QUESTION_SENT||2152|10aa6b92-cdb0-4937-befa-a4560341b058
2026-04-01 10:49:59|JSON_VERIFIED||2152|10aa6b92-cdb0-4937-befa-a4560341b058
2026-04-01 10:49:59|QUESTION|2|2152|10aa6b92-cdb0-4937-befa-a4560341b058
2026-04-01 10:49:59|JSON_SAVED||2152|10aa6b92-cdb0-4937-befa-a4560341b058
2026-04-01 10:49:59|QUESTION_ADVANCE||2153|87f29578-ff2d-42ee-a21e-3cda25af50da
2026-04-01 10:52:42|QUESTION_SENT||2153|87f29578-ff2d-42ee-a21e-3cda25af50da
2026-04-01 10:53:29|JSON_VERIFIED||2153|87f29578-ff2d-42ee-a21e-3cda25af50da
2026-04-01 10:53:29|QUESTION|3|2153|87f29578-ff2d-42ee-a21e-3cda25af50da
2026-04-01 10:53:29|JSON_SAVED||2153|87f29578-ff2d-42ee-a21e-3cda25af50da
2026-04-01 10:53:29|QUESTION_ADVANCE||2154|cff57b2d-a1d2-41e5-b1db-457bfbb5f9c2
2026-04-01 10:56:19|QUESTION_SENT||2154|cff57b2d-a1d2-41e5-b1db-457bfbb5f9c2
2026-04-01 10:57:07|JSON_VERIFIED||2154|cff57b2d-a1d2-41e5-b1db-457bfbb5f9c2
2026-04-01 10:57:07|QUESTION|4|2154|cff57b2d-a1d2-41e5-b1db-457bfbb5f9c2
2026-04-01 10:57:07|JSON_SAVED||2154|cff57b2d-a1d2-41e5-b1db-457bfbb5f9c2
2026-04-01 10:57:07|QUESTION_ADVANCE||2155|7320dd30-8c86-4a67-928e-39b2d7a89886
2026-04-01 10:59:56|QUESTION_SENT||2155|7320dd30-8c86-4a67-928e-39b2d7a89886
2026-04-01 11:00:40|JSON_VERIFIED||2155|7320dd30-8c86-4a67-928e-39b2d7a89886
