timestamp|event_type|attempt_number|global_index|question_uid
2026-04-06 08:42:57|RESTART||1301|305b1172-d1cf-43f0-ae19-7f52d94536d1
2026-04-06 08:43:38|QUESTION_SENT||1301|305b1172-d1cf-43f0-ae19-7f52d94536d1
2026-04-06 08:44:17|JSON_VERIFIED||1301|305b1172-d1cf-43f0-ae19-7f52d94536d1
2026-04-06 08:44:17|QUESTION|1|1301|305b1172-d1cf-43f0-ae19-7f52d94536d1
2026-04-06 08:44:17|JSON_SAVED||1301|305b1172-d1cf-43f0-ae19-7f52d94536d1
2026-04-06 08:44:17|QUESTION_ADVANCE||1302|e5e047f4-1d99-45b5-a6af-0f55d0b2a19f
2026-04-06 08:47:15|QUESTION_SENT||1302|e5e047f4-1d99-45b5-a6af-0f55d0b2a19f
2026-04-06 08:47:53|JSON_VERIFIED||1302|e5e047f4-1d99-45b5-a6af-0f55d0b2a19f
2026-04-06 08:47:53|QUESTION|2|1302|e5e047f4-1d99-45b5-a6af-0f55d0b2a19f
2026-04-06 08:47:53|JSON_SAVED||1302|e5e047f4-1d99-45b5-a6af-0f55d0b2a19f
2026-04-06 08:47:53|QUESTION_ADVANCE||1303|45afa2b2-4f5b-4cff-8d89-55176256ec7c
2026-04-06 08:50:52|QUESTION_SENT||1303|45afa2b2-4f5b-4cff-8d89-55176256ec7c
2026-04-06 08:51:31|JSON_VERIFIED||1303|45afa2b2-4f5b-4cff-8d89-55176256ec7c
2026-04-06 08:51:31|QUESTION|3|1303|45afa2b2-4f5b-4cff-8d89-55176256ec7c
2026-04-06 08:51:31|JSON_SAVED||1303|45afa2b2-4f5b-4cff-8d89-55176256ec7c
2026-04-06 08:51:31|QUESTION_ADVANCE||1304|527f2c54-590f-49dd-a479-d59add452c13
2026-04-06 08:54:29|QUESTION_SENT||1304|527f2c54-590f-49dd-a479-d59add452c13
2026-04-06 08:58:07|QUESTION_SENT||1304|527f2c54-590f-49dd-a479-d59add452c13
2026-04-06 08:58:44|JSON_VERIFIED||1304|527f2c54-590f-49dd-a479-d59add452c13
2026-04-06 08:58:44|QUESTION|4|1304|527f2c54-590f-49dd-a479-d59add452c13
2026-04-06 08:58:44|JSON_SAVED||1304|527f2c54-590f-49dd-a479-d59add452c13
2026-04-06 08:58:44|QUESTION_ADVANCE||1305|a71deab4-ac21-40a7-93f7-53272a140ae8
2026-04-06 09:01:44|QUESTION_SENT||1305|a71deab4-ac21-40a7-93f7-53272a140ae8
2026-04-06 09:02:21|JSON_VERIFY_FAILED||1305|a71deab4-ac21-40a7-93f7-53272a140ae8
2026-04-06 09:02:21|QUESTION|5|1305|a71deab4-ac21-40a7-93f7-53272a140ae8
2026-04-06 09:02:31|QUESTION_SENT||1305|a71deab4-ac21-40a7-93f7-53272a140ae8
2026-04-06 09:02:52|JSON_VERIFIED||1305|a71deab4-ac21-40a7-93f7-53272a140ae8
2026-04-06 09:02:52|QUESTION|6|1305|a71deab4-ac21-40a7-93f7-53272a140ae8
2026-04-06 09:02:52|JSON_SAVED||1305|a71deab4-ac21-40a7-93f7-53272a140ae8
2026-04-06 09:02:52|QUESTION_ADVANCE||1306|108c8561-9c21-4451-bd3d-7f4425437088
2026-04-06 09:06:08|QUESTION_SENT||1306|108c8561-9c21-4451-bd3d-7f4425437088
2026-04-06 09:06:45|JSON_VERIFIED||1306|108c8561-9c21-4451-bd3d-7f4425437088
2026-04-06 09:06:45|QUESTION|7|1306|108c8561-9c21-4451-bd3d-7f4425437088
2026-04-06 09:06:45|JSON_SAVED||1306|108c8561-9c21-4451-bd3d-7f4425437088
2026-04-06 09:06:45|QUESTION_ADVANCE||1307|c11732a4-6835-4c52-becc-f4cc412ac173
2026-04-06 09:09:45|QUESTION_SENT||1307|c11732a4-6835-4c52-becc-f4cc412ac173
2026-04-06 09:10:28|JSON_VERIFIED||1307|c11732a4-6835-4c52-becc-f4cc412ac173
2026-04-06 09:10:28|QUESTION|8|1307|c11732a4-6835-4c52-becc-f4cc412ac173
2026-04-06 09:10:28|JSON_SAVED||1307|c11732a4-6835-4c52-becc-f4cc412ac173
2026-04-06 09:10:28|QUESTION_ADVANCE||1308|5b78bbeb-872a-4722-b4f4-77871e762984
2026-04-06 09:13:22|QUESTION_SENT||1308|5b78bbeb-872a-4722-b4f4-77871e762984
2026-04-06 09:13:58|JSON_VERIFIED||1308|5b78bbeb-872a-4722-b4f4-77871e762984
2026-04-06 09:13:58|QUESTION|9|1308|5b78bbeb-872a-4722-b4f4-77871e762984
2026-04-06 09:13:58|JSON_SAVED||1308|5b78bbeb-872a-4722-b4f4-77871e762984
2026-04-06 09:13:58|QUESTION_ADVANCE||1309|15cabcd4-b2b8-439e-b878-ebb8758cc0b1
2026-04-06 09:16:59|QUESTION_SENT||1309|15cabcd4-b2b8-439e-b878-ebb8758cc0b1
2026-04-06 09:17:38|JSON_VERIFIED||1309|15cabcd4-b2b8-439e-b878-ebb8758cc0b1
2026-04-06 09:17:38|QUESTION|10|1309|15cabcd4-b2b8-439e-b878-ebb8758cc0b1
2026-04-06 09:17:38|JSON_SAVED||1309|15cabcd4-b2b8-439e-b878-ebb8758cc0b1
2026-04-06 09:17:38|QUESTION_ADVANCE||1310|b5a93a20-5ff3-4ad1-8510-2206888ebaee
2026-04-06 09:20:37|QUESTION_SENT||1310|b5a93a20-5ff3-4ad1-8510-2206888ebaee
2026-04-06 09:21:17|JSON_VERIFIED||1310|b5a93a20-5ff3-4ad1-8510-2206888ebaee
2026-04-06 09:21:17|QUESTION|11|1310|b5a93a20-5ff3-4ad1-8510-2206888ebaee
2026-04-06 09:21:17|JSON_SAVED||1310|b5a93a20-5ff3-4ad1-8510-2206888ebaee
2026-04-06 09:21:17|QUESTION_ADVANCE||1311|a3c2c1de-0c0f-406c-94a5-467a098ef04e
2026-04-06 09:24:14|QUESTION_SENT||1311|a3c2c1de-0c0f-406c-94a5-467a098ef04e
2026-04-06 09:24:50|JSON_VERIFIED||1311|a3c2c1de-0c0f-406c-94a5-467a098ef04e
2026-04-06 09:24:50|QUESTION|12|1311|a3c2c1de-0c0f-406c-94a5-467a098ef04e
2026-04-06 09:24:50|JSON_SAVED||1311|a3c2c1de-0c0f-406c-94a5-467a098ef04e
2026-04-06 09:24:50|QUESTION_ADVANCE||1312|db057555-fbf2-414e-b4f7-40ff7665269c
2026-04-06 09:27:52|QUESTION_SENT||1312|db057555-fbf2-414e-b4f7-40ff7665269c
2026-04-06 09:28:37|JSON_VERIFIED||1312|db057555-fbf2-414e-b4f7-40ff7665269c
2026-04-06 09:28:37|QUESTION|13|1312|db057555-fbf2-414e-b4f7-40ff7665269c
