timestamp|site|scenario|bot_id|event_type|attempt_number|global_index|question_uid
2026-03-23 22:09:06|qwen|web_search_no_think|0|RESTART||1801|caf0efea-0f23-4947-ab79-fad61e5a5e3d
2026-03-23 22:09:12|qwen|web_search_no_think|1|RESTART||1851|568e2239-3375-4898-8937-a1fb150a85f8
2026-03-23 22:09:16|qwen|web_search_no_think|2|RESTART||1901|653069fc-3af8-4894-8024-7928a24461a7
2026-03-23 22:09:20|qwen|web_search_no_think|3|RESTART||1951|97d9e4a7-60b3-4b6c-98a5-41aac0828a49
2026-03-23 22:09:23|qwen|web_search_no_think|0|QUESTION_SENT||1801|caf0efea-0f23-4947-ab79-fad61e5a5e3d
2026-03-23 22:09:28|qwen|web_search_no_think|4|RESTART||2001|3d149d82-96f9-46b4-ad70-77972b28e416
2026-03-23 22:09:32|qwen|web_search_no_think|5|RESTART||2051|cce63e12-046b-4ad8-abda-1633a8adcfc3
2026-03-23 22:09:37|qwen|web_search_no_think|3|QUESTION_SENT||1951|97d9e4a7-60b3-4b6c-98a5-41aac0828a49
2026-03-23 22:09:40|qwen|web_search_no_think|1|QUESTION_SENT||1851|568e2239-3375-4898-8937-a1fb150a85f8
2026-03-23 22:09:45|qwen|web_search_no_think|2|QUESTION_SENT||1901|653069fc-3af8-4894-8024-7928a24461a7
2026-03-23 22:09:50|qwen|web_search_no_think|5|QUESTION_SENT||2051|cce63e12-046b-4ad8-abda-1633a8adcfc3
2026-03-23 22:10:34|qwen|web_search_no_think|4|STOP||2001|3d149d82-96f9-46b4-ad70-77972b28e416
2026-03-23 22:10:36|qwen|web_search_no_think|3|JSON_VERIFIED||1951|97d9e4a7-60b3-4b6c-98a5-41aac0828a49
2026-03-23 22:10:36|qwen|web_search_no_think|3|QUESTION|1|1951|97d9e4a7-60b3-4b6c-98a5-41aac0828a49
2026-03-23 22:10:36|qwen|web_search_no_think|3|JSON_SAVED||1951|97d9e4a7-60b3-4b6c-98a5-41aac0828a49
2026-03-23 22:10:36|qwen|web_search_no_think|3|QUESTION_ADVANCE||1952|ae7060ad-137f-4774-b815-41acd7fab0b5
2026-03-23 22:10:55|qwen|web_search_no_think|2|JSON_VERIFIED||1901|653069fc-3af8-4894-8024-7928a24461a7
2026-03-23 22:10:55|qwen|web_search_no_think|2|QUESTION|1|1901|653069fc-3af8-4894-8024-7928a24461a7
2026-03-23 22:10:55|qwen|web_search_no_think|2|JSON_SAVED||1901|653069fc-3af8-4894-8024-7928a24461a7
2026-03-23 22:10:55|qwen|web_search_no_think|2|QUESTION_ADVANCE||1902|d3048af9-d6c9-4d1a-b52d-b243d92d2a69
2026-03-23 22:11:00|qwen|web_search_no_think|1|JSON_VERIFIED||1851|568e2239-3375-4898-8937-a1fb150a85f8
2026-03-23 22:11:00|qwen|web_search_no_think|1|QUESTION|1|1851|568e2239-3375-4898-8937-a1fb150a85f8
2026-03-23 22:11:00|qwen|web_search_no_think|1|JSON_SAVED||1851|568e2239-3375-4898-8937-a1fb150a85f8
2026-03-23 22:11:00|qwen|web_search_no_think|1|QUESTION_ADVANCE||1852|2d492500-0859-4508-a599-99230e902d92
2026-03-23 22:11:02|qwen|web_search_no_think|3|QUESTION_SENT||1952|ae7060ad-137f-4774-b815-41acd7fab0b5
2026-03-23 22:11:19|qwen|web_search_no_think|5|JSON_VERIFIED||2051|cce63e12-046b-4ad8-abda-1633a8adcfc3
2026-03-23 22:11:19|qwen|web_search_no_think|5|QUESTION|1|2051|cce63e12-046b-4ad8-abda-1633a8adcfc3
2026-03-23 22:11:19|qwen|web_search_no_think|5|JSON_SAVED||2051|cce63e12-046b-4ad8-abda-1633a8adcfc3
2026-03-23 22:11:19|qwen|web_search_no_think|5|QUESTION_ADVANCE||2052|d2f35006-7c64-4cd8-afb1-08e2e9e97796
2026-03-23 22:11:21|qwen|web_search_no_think|2|QUESTION_SENT||1902|d3048af9-d6c9-4d1a-b52d-b243d92d2a69
2026-03-23 22:11:27|qwen|web_search_no_think|1|QUESTION_SENT||1852|2d492500-0859-4508-a599-99230e902d92
2026-03-23 22:11:46|qwen|web_search_no_think|5|QUESTION_SENT||2052|d2f35006-7c64-4cd8-afb1-08e2e9e97796
2026-03-23 22:12:27|qwen|web_search_no_think|3|JSON_VERIFIED||1952|ae7060ad-137f-4774-b815-41acd7fab0b5
2026-03-23 22:12:27|qwen|web_search_no_think|3|QUESTION|2|1952|ae7060ad-137f-4774-b815-41acd7fab0b5
2026-03-23 22:12:27|qwen|web_search_no_think|3|JSON_SAVED||1952|ae7060ad-137f-4774-b815-41acd7fab0b5
2026-03-23 22:12:27|qwen|web_search_no_think|3|QUESTION_ADVANCE||1953|c7a951df-599e-4b2c-a804-018b15c58ae1
2026-03-23 22:12:31|qwen|web_search_no_think|2|JSON_VERIFIED||1902|d3048af9-d6c9-4d1a-b52d-b243d92d2a69
2026-03-23 22:12:31|qwen|web_search_no_think|2|QUESTION|2|1902|d3048af9-d6c9-4d1a-b52d-b243d92d2a69
2026-03-23 22:12:31|qwen|web_search_no_think|2|JSON_SAVED||1902|d3048af9-d6c9-4d1a-b52d-b243d92d2a69
2026-03-23 22:12:31|qwen|web_search_no_think|2|QUESTION_ADVANCE||1903|6e13e383-5537-41e5-8fd2-81b0e51deea3
2026-03-23 22:12:38|qwen|web_search_no_think|1|JSON_VERIFIED||1852|2d492500-0859-4508-a599-99230e902d92
2026-03-23 22:12:38|qwen|web_search_no_think|1|QUESTION|2|1852|2d492500-0859-4508-a599-99230e902d92
2026-03-23 22:12:38|qwen|web_search_no_think|1|JSON_SAVED||1852|2d492500-0859-4508-a599-99230e902d92
2026-03-23 22:12:38|qwen|web_search_no_think|1|QUESTION_ADVANCE||1853|ab93c7fa-1980-426f-bd18-59c3e110644b
2026-03-23 22:12:53|qwen|web_search_no_think|3|QUESTION_SENT||1953|c7a951df-599e-4b2c-a804-018b15c58ae1
