timestamp|site|scenario|bot_id|event_type|attempt_number|global_index|question_uid
2026-04-06 08:47:12|qwen|web_search_no_think|0|RESTART||3251|a41fc041-9469-4a01-9fd1-6c61e55a22a6
2026-04-06 08:47:17|qwen|web_search_no_think|1|RESTART||3301|8efc509a-848c-4a6b-bc4a-55faae8bb3f5
2026-04-06 08:47:22|qwen|web_search_no_think|2|RESTART||3351|ebb17465-f76f-4601-bce8-8cde06ab9dbc
2026-04-06 08:47:27|qwen|web_search_no_think|3|RESTART||3401|1680b6b9-75c9-433c-8f26-7b63b62b796c
2026-04-06 08:47:32|qwen|web_search_no_think|4|RESTART||3451|dca69c87-ccb3-4dc8-b0fe-32ef4b2a13fd
2026-04-06 08:47:40|qwen|web_search_no_think|5|RESTART||3501|edf8ff88-ab10-4daa-85a4-379696435cb3
2026-04-06 08:48:27|qwen|web_search_no_think|0|STOP||3251|a41fc041-9469-4a01-9fd1-6c61e55a22a6
2026-04-06 08:48:29|qwen|web_search_no_think|1|STOP||3301|8efc509a-848c-4a6b-bc4a-55faae8bb3f5
2026-04-06 08:48:33|qwen|web_search_no_think|3|STOP||3401|1680b6b9-75c9-433c-8f26-7b63b62b796c
2026-04-06 08:48:40|qwen|web_search_no_think|4|QUESTION_SENT||3451|dca69c87-ccb3-4dc8-b0fe-32ef4b2a13fd
2026-04-06 08:49:55|qwen|web_search_no_think|4|JSON_VERIFIED||3451|dca69c87-ccb3-4dc8-b0fe-32ef4b2a13fd
2026-04-06 08:49:55|qwen|web_search_no_think|4|QUESTION|1|3451|dca69c87-ccb3-4dc8-b0fe-32ef4b2a13fd
2026-04-06 08:49:55|qwen|web_search_no_think|4|JSON_SAVED||3451|dca69c87-ccb3-4dc8-b0fe-32ef4b2a13fd
2026-04-06 08:49:55|qwen|web_search_no_think|4|QUESTION_ADVANCE||3452|22099089-e848-4f9c-9654-3697487eda04
2026-04-06 08:50:21|qwen|web_search_no_think|4|QUESTION_SENT||3452|22099089-e848-4f9c-9654-3697487eda04
2026-04-06 08:52:00|qwen|web_search_no_think|4|JSON_VERIFIED||3452|22099089-e848-4f9c-9654-3697487eda04
2026-04-06 08:52:00|qwen|web_search_no_think|4|QUESTION|2|3452|22099089-e848-4f9c-9654-3697487eda04
2026-04-06 08:52:00|qwen|web_search_no_think|4|JSON_SAVED||3452|22099089-e848-4f9c-9654-3697487eda04
2026-04-06 08:52:00|qwen|web_search_no_think|4|QUESTION_ADVANCE||3453|f402010d-bd3f-45b7-9844-fe34a203a832
2026-04-06 08:52:27|qwen|web_search_no_think|4|QUESTION_SENT||3453|f402010d-bd3f-45b7-9844-fe34a203a832
2026-04-06 08:54:33|qwen|web_search_no_think|4|JSON_VERIFIED||3453|f402010d-bd3f-45b7-9844-fe34a203a832
2026-04-06 08:54:33|qwen|web_search_no_think|4|QUESTION|3|3453|f402010d-bd3f-45b7-9844-fe34a203a832
2026-04-06 08:54:33|qwen|web_search_no_think|4|JSON_SAVED||3453|f402010d-bd3f-45b7-9844-fe34a203a832
2026-04-06 08:54:33|qwen|web_search_no_think|4|QUESTION_ADVANCE||3454|96f1f11c-f37a-4230-a6a0-d9e14041c7ca
2026-04-06 08:54:59|qwen|web_search_no_think|4|QUESTION_SENT||3454|96f1f11c-f37a-4230-a6a0-d9e14041c7ca
2026-04-06 08:56:49|qwen|web_search_no_think|4|JSON_VERIFIED||3454|96f1f11c-f37a-4230-a6a0-d9e14041c7ca
2026-04-06 08:56:49|qwen|web_search_no_think|4|QUESTION|4|3454|96f1f11c-f37a-4230-a6a0-d9e14041c7ca
2026-04-06 08:56:49|qwen|web_search_no_think|4|JSON_SAVED||3454|96f1f11c-f37a-4230-a6a0-d9e14041c7ca
2026-04-06 08:56:49|qwen|web_search_no_think|4|QUESTION_ADVANCE||3455|435c2b50-6944-4cc0-94d8-ed91c107221b
2026-04-06 08:57:15|qwen|web_search_no_think|4|QUESTION_SENT||3455|435c2b50-6944-4cc0-94d8-ed91c107221b
2026-04-06 08:59:22|qwen|web_search_no_think|4|JSON_VERIFIED||3455|435c2b50-6944-4cc0-94d8-ed91c107221b
2026-04-06 08:59:22|qwen|web_search_no_think|4|QUESTION|5|3455|435c2b50-6944-4cc0-94d8-ed91c107221b
2026-04-06 08:59:22|qwen|web_search_no_think|4|JSON_SAVED||3455|435c2b50-6944-4cc0-94d8-ed91c107221b
2026-04-06 08:59:22|qwen|web_search_no_think|4|QUESTION_ADVANCE||3456|8ae4e185-896f-4ad5-9d25-fd9a58530574
2026-04-06 08:59:48|qwen|web_search_no_think|4|QUESTION_SENT||3456|8ae4e185-896f-4ad5-9d25-fd9a58530574
2026-04-06 09:00:44|qwen|web_search_no_think|4|JSON_VERIFIED||3456|8ae4e185-896f-4ad5-9d25-fd9a58530574
2026-04-06 09:00:44|qwen|web_search_no_think|4|QUESTION|6|3456|8ae4e185-896f-4ad5-9d25-fd9a58530574
2026-04-06 09:00:44|qwen|web_search_no_think|4|JSON_SAVED||3456|8ae4e185-896f-4ad5-9d25-fd9a58530574
2026-04-06 09:00:44|qwen|web_search_no_think|4|QUESTION_ADVANCE||3457|543a58f6-4d04-4879-aeeb-b9a5498f3231
2026-04-06 09:01:11|qwen|web_search_no_think|4|QUESTION_SENT||3457|543a58f6-4d04-4879-aeeb-b9a5498f3231
2026-04-06 09:03:12|qwen|web_search_no_think|4|JSON_VERIFIED||3457|543a58f6-4d04-4879-aeeb-b9a5498f3231
2026-04-06 09:03:12|qwen|web_search_no_think|4|QUESTION|7|3457|543a58f6-4d04-4879-aeeb-b9a5498f3231
2026-04-06 09:03:12|qwen|web_search_no_think|4|JSON_SAVED||3457|543a58f6-4d04-4879-aeeb-b9a5498f3231
2026-04-06 09:03:12|qwen|web_search_no_think|4|QUESTION_ADVANCE||3458|74068d04-3795-4d3b-9fed-84d24d49576c
2026-04-06 09:03:39|qwen|web_search_no_think|4|QUESTION_SENT||3458|74068d04-3795-4d3b-9fed-84d24d49576c
2026-04-06 09:04:54|qwen|web_search_no_think|4|JSON_VERIFY_FAILED||3458|74068d04-3795-4d3b-9fed-84d24d49576c
2026-04-06 09:04:54|qwen|web_search_no_think|4|QUESTION|8|3458|74068d04-3795-4d3b-9fed-84d24d49576c
2026-04-06 09:04:59|qwen|web_search_no_think|4|QUESTION_SENT||3458|74068d04-3795-4d3b-9fed-84d24d49576c
2026-04-06 09:08:39|qwen|web_search_no_think|4|QUESTION_SENT||3458|74068d04-3795-4d3b-9fed-84d24d49576c
2026-04-06 09:11:10|qwen|web_search_no_think|4|JSON_VERIFIED||3458|74068d04-3795-4d3b-9fed-84d24d49576c
2026-04-06 09:11:10|qwen|web_search_no_think|4|QUESTION|9|3458|74068d04-3795-4d3b-9fed-84d24d49576c
2026-04-06 09:11:10|qwen|web_search_no_think|4|JSON_SAVED||3458|74068d04-3795-4d3b-9fed-84d24d49576c
2026-04-06 09:11:10|qwen|web_search_no_think|4|QUESTION_ADVANCE||3459|5f1aa7bd-302d-4214-b9ca-07870ca33205
2026-04-06 09:11:36|qwen|web_search_no_think|4|QUESTION_SENT||3459|5f1aa7bd-302d-4214-b9ca-07870ca33205
2026-04-06 09:14:11|qwen|web_search_no_think|4|JSON_VERIFIED||3459|5f1aa7bd-302d-4214-b9ca-07870ca33205
2026-04-06 09:14:11|qwen|web_search_no_think|4|QUESTION|10|3459|5f1aa7bd-302d-4214-b9ca-07870ca33205
2026-04-06 09:14:11|qwen|web_search_no_think|4|JSON_SAVED||3459|5f1aa7bd-302d-4214-b9ca-07870ca33205
2026-04-06 09:14:11|qwen|web_search_no_think|4|QUESTION_ADVANCE||3460|79320d09-df50-4368-9676-893c65fbcfda
2026-04-06 09:14:37|qwen|web_search_no_think|4|QUESTION_SENT||3460|79320d09-df50-4368-9676-893c65fbcfda
2026-04-06 09:16:29|qwen|web_search_no_think|4|JSON_VERIFIED||3460|79320d09-df50-4368-9676-893c65fbcfda
2026-04-06 09:16:29|qwen|web_search_no_think|4|QUESTION|11|3460|79320d09-df50-4368-9676-893c65fbcfda
2026-04-06 09:16:29|qwen|web_search_no_think|4|JSON_SAVED||3460|79320d09-df50-4368-9676-893c65fbcfda
2026-04-06 09:16:29|qwen|web_search_no_think|4|QUESTION_ADVANCE||3461|27b12bc2-7561-45aa-abcc-05e8704995ba
2026-04-06 09:16:56|qwen|web_search_no_think|4|QUESTION_SENT||3461|27b12bc2-7561-45aa-abcc-05e8704995ba
2026-04-06 09:18:56|qwen|web_search_no_think|4|JSON_VERIFIED||3461|27b12bc2-7561-45aa-abcc-05e8704995ba
2026-04-06 09:18:56|qwen|web_search_no_think|4|QUESTION|12|3461|27b12bc2-7561-45aa-abcc-05e8704995ba
2026-04-06 09:18:56|qwen|web_search_no_think|4|JSON_SAVED||3461|27b12bc2-7561-45aa-abcc-05e8704995ba
2026-04-06 09:18:56|qwen|web_search_no_think|4|QUESTION_ADVANCE||3462|2eaf038f-c549-4c89-aa93-a211618ff214
2026-04-06 09:19:23|qwen|web_search_no_think|4|QUESTION_SENT||3462|2eaf038f-c549-4c89-aa93-a211618ff214
2026-04-06 09:19:53|qwen|web_search_no_think|4|QUESTION_SENT||3462|2eaf038f-c549-4c89-aa93-a211618ff214
2026-04-06 09:22:11|qwen|web_search_no_think|4|JSON_VERIFIED||3462|2eaf038f-c549-4c89-aa93-a211618ff214
2026-04-06 09:22:11|qwen|web_search_no_think|4|QUESTION|13|3462|2eaf038f-c549-4c89-aa93-a211618ff214
