example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-ФЗ|ФЗ|4||30.12.2004|5|5|claude;gemini;gpt;grok;qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-ФЗ|ФЗ|3||30.12.2004|2|5|gpt;qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-ФЗ|ФЗ|15.1||30.12.2004|2|5|grok;qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-ФЗ|ФЗ|5||30.12.2004|2|5|gemini;gpt
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|общий||ГК РФ|432|||2|5|claude;grok
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|общий||ГК РФ|429.3|||1|5|qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|102-ФЗ|ФЗ|5||16.07.1998|1|5|qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|102-ФЗ|ФЗ|14||16.07.1998|1|5|qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|общий|2300-1|Закон РФ|1||07.02.1992|1|5|qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|общий|2300-1|Закон РФ|29||07.02.1992|1|5|qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|общий||ГК РФ|333|||1|5|qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|общий||ГК РФ|15|||1|5|qwen
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-ФЗ|ФЗ|1||30.12.2004|1|5|gpt
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-ФЗ|ФЗ|6||30.12.2004|1|5|gpt
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|общий||ГК РФ|421|||1|5|gpt
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|общий||ГК РФ|168|||1|5|gpt
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-ФЗ|ФЗ|9||30.12.2004|1|5|grok
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|2300-1|Закон РФ|10||07.02.1992|1|5|grok
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-FЗ|ФЗ|4||30.12.2004|1|5|claude
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-ФЗ|ФЗ|15.4||30.12.2004|1|5|gemini
1278|2219773b-1d27-4d12-b3f4-3bf443b790dd|специальный|214-ФЗ|ФЗ|7||30.12.2004|1|5|gemini
