example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||НК РФ|113|||3|3|gemini;gpt;qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||НК РФ|70|||2|3|gpt;qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||ГК РФ|196|||2|3|gemini;gpt
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||ГК РФ|4|||2|3|gemini;gpt
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||НК РФ|69|||1|3|qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|специальный||НК РФ|400|||1|3|qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|специальный||НК РФ|401|||1|3|qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|специальный||НК РФ|409|||1|3|qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||ГК РФ|235|||1|3|qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||ГК РФ|223|||1|3|qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|специальный|221-ФЗ|ФЗ|||24.07.2007|1|3|qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||НК РФ|52|||1|3|qwen
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||ГК РФ|199|||1|3|gemini
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|общий||ГК РФ|131|||1|3|gemini
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|специальный||НК РФ|48|||1|3|gpt
1860|8d5b8f07-0e8d-4fbf-a41b-967d991473e8|специальный||НК РФ|59|||1|3|gpt
