example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный|152-ФЗ|ФЗ|3||27.07.2006|4|4|gemini;gpt;grok;qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|общий||ГК РФ|150|||3|4|gemini;grok;qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный||ГК РФ|1073|||3|4|gemini;grok;qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|общий||КоАП РФ|2.3|||3|4|gemini;grok;qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный||УК РФ|137|||3|4|gpt;grok;qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|общий||Конституция РФ|23|||2|4|grok;qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|общий||ГК РФ|151|||2|4|grok;qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|общий||УК РФ|20|||2|4|grok;qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|общий||Конституция РФ|24|||1|4|qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный||ГК РФ|152.2|||1|4|qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный|152-ФЗ|ФЗ|6||27.07.2006|1|4|qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный|152-ФЗ|ФЗ|18.1||27.07.2006|1|4|qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный||СК РФ|56|||1|4|qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный||СК РФ|63|||1|4|qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный|436-ФЗ|ФЗ|5||29.12.2010|1|4|qwen
684|dfa8421e-b460-4a92-8bc7-14e758382d86|общий||КоАП РФ|13.11|||1|4|gpt
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный||КоАП РФ|5.61|||1|4|grok
684|dfa8421e-b460-4a92-8bc7-14e758382d86|общий|152-ФЗ|ФЗ|7||27.07.2006|1|4|gemini
684|dfa8421e-b460-4a92-8bc7-14e758382d86|специальный|120-ФЗ|ФЗ|5||24.06.1999|1|4|gemini
