example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1029|23ca4675-84a9-4fe6-975f-8340cb401074|общий||ГК РФ|185|||4|4|gemini;gpt;grok;qwen
1029|23ca4675-84a9-4fe6-975f-8340cb401074|общий||ГК РФ|185.1|||2|4|gpt;qwen
1029|23ca4675-84a9-4fe6-975f-8340cb401074|общий||ГК РФ|454|||2|4|grok;qwen
1029|23ca4675-84a9-4fe6-975f-8340cb401074|специальный|218-ФЗ|ФЗ|21||13.07.2015|2|4|gemini;qwen
1029|23ca4675-84a9-4fe6-975f-8340cb401074|специальный|218-ФЗ|ФЗ|26||13.07.2015|2|4|grok;qwen
1029|23ca4675-84a9-4fe6-975f-8340cb401074|специальный||ГК РФ|549|||2|4|gemini;grok
1029|23ca4675-84a9-4fe6-975f-8340cb401074|общий||ГК РФ|432|||1|4|qwen
1029|23ca4675-84a9-4fe6-975f-8340cb401074|специальный|154-ФЗ|Консульский устав Российской Федерации|41||05.07.2010|1|4|qwen
1029|23ca4675-84a9-4fe6-975f-8340cb401074|общий||ГК РФ|182|||1|4|gpt
1029|23ca4675-84a9-4fe6-975f-8340cb401074|специальный|218-ФЗ|ФЗ|14||13.07.2015|1|4|grok
1029|23ca4675-84a9-4fe6-975f-8340cb401074|общий||ГК РФ|186|||1|4|grok
1029|23ca4675-84a9-4fe6-975f-8340cb401074|общий||ГК РФ|187|||1|4|grok
