example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
851|6b66976d-9677-4000-ad4d-a0363806da3b|общий||ГК РФ|1064|||4|4|gemini;gpt;grok;qwen
851|6b66976d-9677-4000-ad4d-a0363806da3b|специальный||КоАП РФ|12.34|||3|4|gpt;grok;qwen
851|6b66976d-9677-4000-ad4d-a0363806da3b|специальный|257-ФЗ|ФЗ|17||08.11.2007|2|4|grok;qwen
851|6b66976d-9677-4000-ad4d-a0363806da3b|специальный|1737|ПП РФ|||26.10.2020|2|4|grok;qwen
851|6b66976d-9677-4000-ad4d-a0363806da3b|специальный|257-ФЗ|ФЗ|18||08.11.2007|1|4|qwen
851|6b66976d-9677-4000-ad4d-a0363806da3b|общий||ГК РФ|1069|||1|4|qwen
851|6b66976d-9677-4000-ad4d-a0363806da3b|общий||ГК РФ|15|||1|4|qwen
851|6b66976d-9677-4000-ad4d-a0363806da3b|специальный|50597-2017|ГОСТ Р 50597-2017|5.2.4||01.05.2018|1|4|qwen
851|6b66976d-9677-4000-ad4d-a0363806da3b|общий|257-ФЗ|ФЗ|46||08.11.2007|1|4|gpt
851|6b66976d-9677-4000-ad4d-a0363806da3b|специальный|50597-2017|ГОСТ Р 50597-2017||5.2.4|04.08.2017|1|4|grok
851|6b66976d-9677-4000-ad4d-a0363806da3b|общий||ГПК РФ|23|||1|4|grok
851|6b66976d-9677-4000-ad4d-a0363806da3b|общий||ГПК РФ|24|||1|4|grok
851|6b66976d-9677-4000-ad4d-a0363806da3b|специальный|196-ФЗ|ФЗ|12||10.12.1995|1|4|gemini
851|6b66976d-9677-4000-ad4d-a0363806da3b|специальный|257-ФЗ|ФЗ|28||08.11.2007|1|4|gemini
851|6b66976d-9677-4000-ad4d-a0363806da3b|общий|1090|ПП РФ|1.2||23.10.1993|1|4|gemini
851|6b66976d-9677-4000-ad4d-a0363806da3b|общий|1090|ПП РФ|2.5||23.10.1993|1|4|gemini
