example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||ГК РФ|421|||4|4|gemini;gpt;grok;qwen
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||НК РФ|228|||3|4|gemini;grok;qwen
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||ГК РФ|779|||2|4|grok;qwen
1065|7a24df82-d238-4645-bffe-121587c5cee2|специальный||ГрК РФ|48|||2|4|gemini;qwen
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||ГК РФ|432|||2|4|gpt;grok
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||ГК РФ|702|||1|4|qwen
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||ГК РФ|780|||1|4|qwen
1065|7a24df82-d238-4645-bffe-121587c5cee2|специальный||ГрК РФ|47|||1|4|qwen
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||НК РФ|208|||1|4|qwen
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||НК РФ|227|||1|4|qwen
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||ГК РФ|153|||1|4|gpt
1065|7a24df82-d238-4645-bffe-121587c5cee2|общий||ГК РФ|161|||1|4|grok
1065|7a24df82-d238-4645-bffe-121587c5cee2|специальный||ГК РФ|783|||1|4|grok
1065|7a24df82-d238-4645-bffe-121587c5cee2|специальный||ГрК РФ|55.8|||1|4|grok
1065|7a24df82-d238-4645-bffe-121587c5cee2|специальный||ГК РФ|758|||1|4|gemini
