example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|114-ФЗ|ФЗ|7||15.08.1996|4|5|gemini;gpt;grok;qwen
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|114-ФЗ|ФЗ|8.1||15.08.1996|2|5|gpt;qwen
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|828|ПП РФ||12|08.07.1997|2|5|grok;qwen
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|общий||ГК РФ|19|||2|5|claude;gpt
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|996|Приказ МВД России|||31.12.2019|1|5|qwen
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|773|Приказ МВД России|||16.11.2020|1|5|qwen
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|общий|2267|ПП РФ||15|23.12.2023|1|5|gpt
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|828|ПП РФ|15||08.07.1997|1|5|grok
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|773|Приказ МВД России||28|16.11.2020|1|5|grok
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|128|ПП РФ||21|04.03.2003|1|5|grok
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|общий|Постановление Правительства РФ № 2267|Положение о паспорте гражданина Российской Федерации|8.1||23.12.2023|1|5|claude
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|Постановление Правительства РФ № 828|Правила замены внутренних паспортов и связанных документов|15||08.07.1997|1|5|claude
1285|3b34012b-e266-4a84-a301-ccee6ab3401b|специальный|114-ФЗ|ФЗ|8.2||15.08.1996|1|5|gemini
