example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
408|337c8132-e17d-49e7-8141-9bf31da36fa5|специальный|2300-1|Закон РФ|28||07.02.1992|3|3|gemini;gpt;qwen
408|337c8132-e17d-49e7-8141-9bf31da36fa5|общий||ГК РФ|15|||2|3|gpt;qwen
408|337c8132-e17d-49e7-8141-9bf31da36fa5|специальный|2300-1|Закон РФ|13||07.02.1992|2|3|gemini;qwen
408|337c8132-e17d-49e7-8141-9bf31da36fa5|общий||ГПК РФ|39|||2|3|gemini;qwen
408|337c8132-e17d-49e7-8141-9bf31da36fa5|общий||ГК РФ|1064|||2|3|gemini;gpt
408|337c8132-e17d-49e7-8141-9bf31da36fa5|общий||ГК РФ|330|||1|3|qwen
408|337c8132-e17d-49e7-8141-9bf31da36fa5|общий||ГК РФ|333|||1|3|qwen
408|337c8132-e17d-49e7-8141-9bf31da36fa5|специальный||ЖК РФ|161|||1|3|qwen
408|337c8132-e17d-49e7-8141-9bf31da36fa5|специальный|354|Правила предоставления коммунальных услуг собственникам и пользователям помещений в многоквартирных домах и жилых домов||157|06.05.2011|1|3|qwen
408|337c8132-e17d-49e7-8141-9bf31da36fa5|общий|2300-1|Закон РФ|31||07.02.1992|1|3|gpt
