example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий||ЖК РФ|32|||2|4|gpt;grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный|214-ФЗ|ФЗ|6||30.12.2004|1|4|qwen
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный|214-ФЗ|ФЗ|9||30.12.2004|1|4|qwen
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий||ГК РФ|196|||1|4|qwen
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий||ГК РФ|200|||1|4|qwen
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный|2300-1|Закон РФ|28||07.02.1992|1|4|qwen
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий||ГПК РФ|17|||1|4|qwen
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий||ГПК РФ|131|||1|4|qwen
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий||ГПК РФ|132|||1|4|qwen
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный||ЖК РФ|36|||1|4|grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный||ЖК РФ|16|||1|4|grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный|47|ПП РФ|||28.01.2006|1|4|grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный|47|ПП РФ||21|28.01.2006|1|4|grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный||ГрК РФ|51|||1|4|grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий||ГК РФ|235|||1|4|grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий||ГК РФ|263|||1|4|grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий||ГК РФ|247|||1|4|grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный||ЗК РФ|36|||1|4|grok
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|специальный|127-ФЗ|ФЗ|213.30||26.10.2002|1|4|gemini
908|80ef1f52-04a6-4d13-9215-5e3505f4e4fc|общий|218-ФЗ|ФЗ|5||30.12.2004|1|4|gemini
