example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|общий||ГК РФ|246|||4|5|claude;gemini;gpt;grok
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|специальный||ГК РФ|250|||4|5|claude;gemini;gpt;grok
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|общий||ГК РФ|252|||4|5|claude;gemini;gpt;grok
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|общий||ГК РФ|161|||1|5|qwen
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|общий||ГК РФ|162|||1|5|qwen
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|общий||ГК РФ|309|||1|5|qwen
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|общий||ГК РФ|310|||1|5|qwen
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|общий||ГК РФ|393|||1|5|qwen
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|общий||ГК РФ|432|||1|5|qwen
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|специальный||ГК РФ|702|||1|5|qwen
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|специальный||ГК РФ|783|||1|5|qwen
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|общий||ГК РФ|244|||1|5|grok
1429|53c81c50-8de7-441e-95ad-9e0d4b4b56d9|специальный|218-ФЗ|ФЗ|42||13.07.2015|1|5|gemini
