example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
2185|8ab67356-9047-4845-b670-bcdb0efec25f|специальный|1567|ПП РФ|||30.11.2019|1|2|qwen
2185|8ab67356-9047-4845-b670-bcdb0efec25f|специальный|369|ПП РФ|||09.03.2023|1|2|qwen
2185|8ab67356-9047-4845-b670-bcdb0efec25f|специальный|2552|ПП РФ|||30.12.2022|1|2|qwen
2185|8ab67356-9047-4845-b670-bcdb0efec25f|общий||ГК РФ|256|||1|2|qwen
2185|8ab67356-9047-4845-b670-bcdb0efec25f|общий||СК РФ|40|||1|2|qwen
2185|8ab67356-9047-4845-b670-bcdb0efec25f|общий||СК РФ|41|||1|2|qwen
2185|8ab67356-9047-4845-b670-bcdb0efec25f|специальный|79-ФЗ|ФЗ|6||05.04.2021|1|2|gpt
2185|8ab67356-9047-4845-b670-bcdb0efec25f|специальный|79-ФЗ|ФЗ|5||05.04.2021|1|2|gpt
2185|8ab67356-9047-4845-b670-bcdb0efec25f|общий||ЗК РФ|3.7|||1|2|gpt
2185|8ab67356-9047-4845-b670-bcdb0efec25f|общий||ГрК РФ|2.1|||1|2|gpt
