example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|общий||ТК РФ|140|||3|3|claude;gemini;grok
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|специальный|353-ФЗ|ФЗ|6.11||21.12.2013|3|3|claude;gemini;grok
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|общий||ТК РФ|78|||2|3|claude;grok
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|специальный|255-ФЗ|ФЗ|5||29.12.2006|2|3|gemini;grok
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|общий||ТК РФ|127|||2|3|claude;gemini
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|специальный|125-ФЗ|ФЗ|1||24.07.1998|1|3|grok
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|специальный||ТК РФ|178|||1|3|claude
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|специальный|1032-1|ФЗ|30||19.04.1991|1|3|claude
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|специальный|255-ФЗ|ФЗ|2||29.12.2006|1|3|claude
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|специальный|255-ФЗ|ФЗ|13||29.12.2006|1|3|claude
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|специальный||ТК РФ|392|||1|3|gemini
2392|db01b54a-4833-4ffa-add9-8b1ea00dccdb|общий||ГК РФ|934|||1|3|gemini
