example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|специальный||ТК РФ|22|||1|3|grok
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|специальный||ТК РФ|80|||1|3|grok
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|специальный||ТК РФ|140|||1|3|grok
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|специальный||ТК РФ|236|||1|3|grok
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|специальный||ТК РФ|391|||1|3|grok
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|общий||ГК РФ|1064|||1|3|claude
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|специальный||ГК РФ|1068|||1|3|claude
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|общий||ГК РФ|15|||1|3|claude
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|общий||ГПК РФ|131|||1|3|claude
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|общий||ГПК РФ|132|||1|3|claude
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|общий||ГК РФ|250|||1|3|gemini
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|специальный||ГК РФ|252|||1|3|gemini
2159|304c164e-f86e-45d5-8924-7abd3958ec6f|специальный|218-ФЗ|ФЗ|42||13.07.2015|1|3|gemini
