example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|1102|||3|4|gemini;grok;qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|1104|||2|4|grok;qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|1105|||2|4|grok;qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|1107|||2|4|gemini;qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|395|||2|4|grok;qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГПК РФ|28|||2|4|grok;qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГПК РФ|131|||2|4|gemini;grok
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|196|||1|4|qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|200|||1|4|qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГПК РФ|23|||1|4|qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|специальный|395-1|ФЗ|27||02.12.1990|1|4|qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|1109|||1|4|qwen
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|309|||1|4|gpt
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий||ГК РФ|782|||1|4|gpt
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий|395-1|ФЗ|5||02.12.1990|1|4|gpt
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|общий|161-ФЗ|ФЗ|4||27.06.2011|1|4|gpt
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|специальный||ГК РФ|854|||1|4|grok
1020|3a765a4a-5dde-4d97-a43a-3d504ee80750|специальный|161-ФЗ|ФЗ|5||27.06.2011|1|4|gemini
