example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|23.1||07.02.1992|3|4|gemini;grok;qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|23||07.02.1992|2|4|grok;qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|13||07.02.1992|2|4|gemini;grok
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий||ГК РФ|309|||1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий||ГК РФ|310|||1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий||ГК РФ|458|||1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный||ГК РФ|499|||1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|18||07.02.1992|1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|22||07.02.1992|1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|28||07.02.1992|1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|29||07.02.1992|1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|31||07.02.1992|1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный||ГК РФ|511|||1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий||ГК РФ|393|||1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий||ГК РФ|395|||1|4|qwen
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий||ГК РФ|479|||1|4|gpt
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий||ГК РФ|480|||1|4|gpt
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий|2300-1|ФЗ|4||07.02.1992|1|4|gpt
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|15||07.02.1992|1|4|grok
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|специальный|2300-1|Закон РФ|17||07.02.1992|1|4|grok
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий||ГК РФ|454|||1|4|grok
632|90cff290-3a8c-4a2c-9a0a-cdc534b63358|общий||ГК РФ|466|||1|4|gemini
