example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|общий||ГК РФ|1064|||4|4|gemini;gpt;grok;qwen
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный||ГК РФ|1072|||2|4|grok;qwen
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|общий||КоАП РФ|12.27|||2|4|gpt;grok
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный|40-ФЗ|ФЗ|1||25.04.2002|2|4|gemini;grok
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|общий||ГК РФ|15|||1|4|qwen
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный||КоАП РФ|12.14|||1|4|qwen
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный|40-ФЗ|ФЗ|11||25.04.2002|1|4|qwen
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный|40-ФЗ|ФЗ|11.1||25.04.2002|1|4|qwen
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный|1090|ПДД РФ|12.7||23.10.1993|1|4|qwen
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный|1090|ПДД РФ|2.5||23.10.1993|1|4|qwen
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный|283|ПП РФ|276||01.03.2022|1|4|qwen
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный|Постановление Совета Министров - Правительства РФ № 1090|ПДД РФ|12||23.10.1993|1|4|grok
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|специальный||ГК РФ|1079|||1|4|grok
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|общий|1090|ПП РФ|1.2||23.10.1993|1|4|gemini
601|ef2486e1-74a4-4cc4-9f5a-abbe7440c8da|общий|1090|ПП РФ|12.7||23.10.1993|1|4|gemini
