example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|специальный||ЖК РФ|17|||3|5|gemini;grok;qwen
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|специальный||ЖК РФ|30|||3|5|gpt;grok;qwen
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ГК РФ|702|||3|5|claude;gemini;grok
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ГК РФ|421|||2|5|gemini;qwen
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ГК РФ|434|||1|5|qwen
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ГК РФ|309|||1|5|qwen
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ЖК РФ|25|||1|5|gpt
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ЖК РФ|26|||1|5|gpt
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ГК РФ|432|||1|5|grok
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|специальный|52-ФЗ|ФЗ|23||30.03.1999|1|5|grok
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ГК РФ|703|||1|5|claude
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|специальный||ГК РФ|730|||1|5|claude
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ГК РФ|304|||1|5|gemini
1535|590a932c-15c8-4f1b-a5f6-184b4dd26b28|общий||ГК РФ|1065|||1|5|gemini
