example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|общий||НК РФ|224|||3|3|claude;gemini;grok
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|общий||ГК РФ|606|||2|3|claude;grok
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|общий||НК РФ|208|||2|3|claude;grok
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|общий||НК РФ|228|||2|3|claude;grok
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|специальный|422-ФЗ|ФЗ|2||27.11.2018|2|3|claude;gemini
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|специальный|422-ФЗ|ФЗ|4||27.11.2018|1|3|grok
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|общий||ГК РФ|608|||1|3|claude
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|общий||НК РФ|23|||1|3|claude
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|специальный|422-ФЗ|ФЗ|10||27.11.2018|1|3|claude
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|общий||ГК РФ|209|||1|3|gemini
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|специальный|422-ФЗ|ФЗ|6||27.11.2018|1|3|gemini
2374|c9bf5e8a-0b06-4b06-b401-0e5d196431ea|общий||НК РФ|229|||1|3|gemini
