example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|393|||3|4|gpt;grok;qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|395|||3|4|gemini;grok;qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|309|||2|4|grok;qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|310|||2|4|grok;qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|450.1|||2|4|gemini;qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГПК РФ|28|||2|4|grok;qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|специальный||УПК РФ|44|||2|4|gemini;qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|779|||2|4|gpt;grok
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|1102|||1|4|qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГПК РФ|22|||1|4|qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|специальный||УПК РФ|151|||1|4|qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|специальный|2300-1|Закон РФ|23.1||07.02.1992|1|4|qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|специальный|2300-1|Закон РФ|28||07.02.1992|1|4|qwen
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|782|||1|4|gpt
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|1103|||1|4|gpt
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|450|||1|4|grok
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|452|||1|4|grok
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|453|||1|4|grok
720|48dbed26-72c5-4653-add9-ec4c21d83153|специальный||ГПК РФ|23|||1|4|grok
720|48dbed26-72c5-4653-add9-ec4c21d83153|специальный||ГПК РФ|24|||1|4|grok
720|48dbed26-72c5-4653-add9-ec4c21d83153|специальный||УК РФ|159|||1|4|grok
720|48dbed26-72c5-4653-add9-ec4c21d83153|специальный||УПК РФ|42|||1|4|grok
720|48dbed26-72c5-4653-add9-ec4c21d83153|общий||ГК РФ|487|||1|4|gemini
