example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||НК РФ|217.1|||3|4|gemini;gpt;qwen
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||НК РФ|220|||2|4|gemini;qwen
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||НК РФ|228|||1|4|qwen
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||НК РФ|229|||1|4|qwen
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||НК РФ|217|||1|4|qwen
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||НК РФ|210|||1|4|qwen
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|специальный||НК РФ|218|||1|4|gpt
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||НК РФ|224|||1|4|gpt
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||ГК РФ|1107|||1|4|grok
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||ГК РФ|1102|||1|4|grok
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|общий||ГК РФ|395|||1|4|grok
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|специальный||ЖК РФ|153|||1|4|grok
767|df3d5073-d4cd-40e9-aa6c-0014b469e31e|специальный||ГК РФ|249|||1|4|grok
