example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|общий||ЖК РФ|157|||3|5|claude;gemini;grok
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный||ЖК РФ|157.1|||2|5|claude;qwen
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный|354|ПП РФ||98|06.05.2011|2|5|grok;qwen
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный||СанПиН 2.1.4.2496-09||2.4|02.04.2009|1|5|qwen
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|общий|2300-1|Закон РФ|4||07.02.1992|1|5|qwen
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный||КоАП РФ|7.23|||1|5|qwen
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|общий||СК РФ|34|||1|5|gpt
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный||СК РФ|38|||1|5|gpt
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|общий||ГК РФ|256|||1|5|gpt
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный||СК РФ|41|||1|5|gpt
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный||НК РФ|217|||1|5|gpt
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный|354|ПП РФ|||06.05.2011|1|5|grok
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|общий|2300-1|Закон РФ|29||07.02.1992|1|5|grok
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный||ЖК РФ|161|||1|5|grok
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный||ЖК РФ|155|||1|5|claude
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|общий|354|ПП РФ|31||06.05.2011|1|5|gemini
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|специальный|354|ПП РФ||5|06.05.2011|1|5|gemini
1456|275eb937-0699-4e1a-afb1-a16eef0c2d1c|общий|Постановление Главного государственного санитарного врача РФ № 3|СанПиН 2.1.3684-21|75||28.01.2021|1|5|gemini
