example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|специальный||ГК РФ|574|||3|3|claude;gemini;grok
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|общий||ГК РФ|572|||2|3|claude;grok
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|специальный|218-ФЗ|ФЗ|14||13.07.2015|2|3|claude;grok
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|общий||ГК РФ|244|||1|3|grok
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|специальный||ГК РФ|26|||1|3|grok
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|специальный|218-ФЗ|ФЗ|18||13.07.2015|1|3|claude
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|специальный||СК РФ|28|||1|3|claude
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|специальный||СК РФ|35|||1|3|claude
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|общий||ГК РФ|131|||1|3|claude
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|специальный|218-ФЗ|ФЗ|42||13.07.2015|1|3|gemini
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|общий||ГК РФ|28|||1|3|gemini
2081|ef3f8b98-99d8-4b3b-9a8a-e9752f2f4350|специальный|256-ФЗ|ФЗ|10||29.12.2006|1|3|gemini
