example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1472|b41456bb-682c-457b-a746-69bd12387cde|специальный||ГК РФ|1062|||2|5|grok;qwen
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|309|||2|5|grok;qwen
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|310|||2|5|grok;qwen
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|395|||2|5|gpt;qwen
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|1063|||2|5|gemini;gpt
1472|b41456bb-682c-457b-a746-69bd12387cde|специальный|244-ФЗ|ФЗ|7||29.12.2006|1|5|qwen
1472|b41456bb-682c-457b-a746-69bd12387cde|общий|244-ФЗ|ФЗ|1||29.12.2006|1|5|gpt
1472|b41456bb-682c-457b-a746-69bd12387cde|специальный|244-ФЗ|ФЗ|6||29.12.2006|1|5|grok
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|11|||1|5|grok
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|15|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|1064|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|специальный||ГК РФ|1072|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|специальный||ГК РФ|1079|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|322|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|323|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГК РФ|1083|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГПК РФ|35|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГПК РФ|131|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГПК РФ|132|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|общий||ГПК РФ|135|||1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|специальный|40-ФЗ|ФЗ|1||25.04.2002|1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|специальный|40-ФЗ|ФЗ|11||25.04.2002|1|5|claude
1472|b41456bb-682c-457b-a746-69bd12387cde|специальный|244-ФЗ|ФЗ|15||29.12.2006|1|5|gemini
