example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|специальный||ГК РФ|1149|||3|3|gemini;gpt;qwen
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||ГК РФ|1119|||2|3|gemini;qwen
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||ГК РФ|1153|||2|3|gpt;qwen
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||ГК РФ|1154|||2|3|gemini;qwen
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||ГК РФ|1118|||1|3|qwen
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||ГК РФ|1152|||1|3|qwen
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||ГК РФ|1162|||1|3|qwen
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|70||11.02.1993|1|3|qwen
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||ГК РФ|1111|||1|3|gpt
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||ГК РФ|1142|||1|3|gpt
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||ГК РФ|1141|||1|3|gpt
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|специальный||ГК РФ|1150|||1|3|gemini
400|6ab5b56b-49c4-4a4a-bcad-4578cc05761a|общий||СК РФ|34|||1|3|gemini
