example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|общий||КоАП РФ|25.1|||3|3|gemini;gpt;qwen
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|общий||КоАП РФ|30.1|||2|3|gpt;qwen
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|специальный||КоАП РФ|12.19|||2|3|gemini;gpt
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|специальный||КоАП РФ|12.16|||1|3|qwen
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|специальный||КоАП РФ|2.6.1|||1|3|qwen
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|общий||КоАП РФ|25.15|||1|3|qwen
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|общий||КоАП РФ|4.5|||1|3|qwen
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|общий||КоАП РФ|30.3|||1|3|qwen
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|общий||КоАП РФ|28.2|||1|3|gemini
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|общий||Конституция РФ|51|||1|3|gemini
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|общий||КоАП РФ|1.5|||1|3|gemini
1857|eb6ca04c-afea-4d64-bea5-66fbb96477df|общий||КоАП РФ|28.6|||1|3|gpt
