example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|общий||ГК РФ|185|||2|4|gemini;qwen
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|специальный|2300-1|Закон РФ|10||07.02.1992|2|4|grok;qwen
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|специальный||ГК РФ|934|||2|4|gemini;grok
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|общий||ГК РФ|182|||1|4|qwen
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|общий||ГК РФ|185.1|||1|4|qwen
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|специальный|4015-1|Закон РФ|30||27.11.1992|1|4|qwen
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|специальный|2300-1|Закон РФ|8||07.02.1992|1|4|qwen
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|общий||ГК РФ|779|||1|4|gpt
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|общий||ГК РФ|432|||1|4|gpt
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|общий||ГК РФ|783|||1|4|gpt
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|общий||ГК РФ|927|||1|4|grok
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|общий|4015-1|Закон РФ|2||27.11.1992|1|4|grok
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|специальный|323-ФЗ|ФЗ|20||21.11.2011|1|4|grok
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|общий|2300-1|Закон РФ|31||07.02.1992|1|4|grok
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|специальный|323-ФЗ|ФЗ|13||21.11.2011|1|4|gemini
619|9e64b7ba-52a1-452c-b27a-c44febf1ddb1|специальный|4015-1|Закон РФ|3||27.11.1992|1|4|gemini
