example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|специальный|2300-1|Закон РФ|28||07.02.1992|4|4|claude;gemini;gpt;grok
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|общий||ГК РФ|723|||3|4|claude;gemini;gpt
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|специальный|2300-1|Закон РФ|29||07.02.1992|3|4|gemini;gpt;grok
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|общий||ГК РФ|715|||2|4|claude;gpt
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|общий||ГК РФ|15|||1|4|gpt
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|общий||ГК РФ|740|||1|4|grok
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|специальный|2300-1|Закон РФ|17||07.02.1992|1|4|grok
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|общий||ГК РФ|708|||1|4|claude
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|общий||ГК РФ|724|||1|4|claude
1768|ad00512d-6ac3-4674-b2d6-7dbaec53ebcd|специальный|2300-1|Закон РФ|30||07.02.1992|1|4|gemini
