example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1059|d8814d76-2102-453c-b612-94c659f848ad|специальный||КоАП РФ|8.14|||3|4|gemini;grok;qwen
1059|d8814d76-2102-453c-b612-94c659f848ad|общий||КоАП РФ|30.3|||3|4|gemini;grok;qwen
1059|d8814d76-2102-453c-b612-94c659f848ad|общий||КоАП РФ|2.6.1|||2|4|grok;qwen
1059|d8814d76-2102-453c-b612-94c659f848ad|общий|1090|ПП РФ|8.17||23.10.1993|2|4|gemini;gpt
1059|d8814d76-2102-453c-b612-94c659f848ad|общий||КоАП РФ|30.2|||1|4|qwen
1059|d8814d76-2102-453c-b612-94c659f848ad|общий|1090|ПДД РФ|||23.10.1993|1|4|qwen
1059|d8814d76-2102-453c-b612-94c659f848ad|специальный|289-ПП|ПП РФ|2.1||17.05.2013|1|4|qwen
1059|d8814d76-2102-453c-b612-94c659f848ad|специальный|289-ПП|ПП РФ|3.1.6||17.05.2013|1|4|qwen
1059|d8814d76-2102-453c-b612-94c659f848ad|общий||КоАП РФ|12.19|||1|4|gpt
1059|d8814d76-2102-453c-b612-94c659f848ad|общий|1090|ПП РФ|||23.10.1993|1|4|gpt
1059|d8814d76-2102-453c-b612-94c659f848ad|общий||КоАП РФ|30.1|||1|4|grok
1059|d8814d76-2102-453c-b612-94c659f848ad|специальный|289-ПП|ПП РФ|||17.05.2013|1|4|grok
1059|d8814d76-2102-453c-b612-94c659f848ad|общий||КоАП РФ|30.6|||1|4|grok
1059|d8814d76-2102-453c-b612-94c659f848ad|общий||КоАП РФ|30.7|||1|4|grok
1059|d8814d76-2102-453c-b612-94c659f848ad|общий|1090|ПП РФ||6.4|23.10.1993|1|4|gemini
1059|d8814d76-2102-453c-b612-94c659f848ad|общий||КоАП РФ|1.5|||1|4|gemini
