example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный||ВЗК РФ|120|||3|4|gpt;grok;qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||ГК РФ|393|||2|4|grok;qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|2300-1|Закон РФ|29||07.02.1992|2|4|grok;qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|2300-1|Закон РФ|15||07.02.1992|2|4|grok;qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|132-ФЗ|ФЗ|9||24.11.1996|2|4|grok;qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный||ВЗК РФ|124|||2|4|gpt;qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||ГК РФ|15|||1|4|qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||ГК РФ|779|||1|4|qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||ГК РФ|780|||1|4|qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|2300-1|Закон РФ|31||07.02.1992|1|4|qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|132-ФЗ|ФЗ|10||24.11.1996|1|4|qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный||ВЗК РФ|117|||1|4|qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|452|Правила оказания услуг по реализации туристского продукта||4|18.07.2007|1|4|qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|452|Правила оказания услуг по реализации туристского продукта||17|18.07.2007|1|4|qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|82|Федеральные авиационные правила||27|28.06.2007|1|4|qwen
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|132-ФЗ|ФЗ|9||04.10.1996|1|4|gpt
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|специальный|132-ФЗ|ФЗ|20||04.10.1996|1|4|gpt
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий|2300-1|Закон РФ|13||07.02.1992|1|4|gpt
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||ГК РФ|151|||1|4|grok
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||ГК РФ|1064|||1|4|grok
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||ГК РФ|23|||1|4|gemini
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||ГК РФ|209|||1|4|gemini
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||НК РФ|224|||1|4|gemini
1023|bf6f3bdd-b798-4c2f-9d69-2a764ed4ef16|общий||НК РФ|217|||1|4|gemini
