example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГК РФ|167|||4|4|gemini;gpt;grok;qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГК РФ|15|||3|4|gemini;grok;qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГК РФ|177|||2|4|gemini;qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГК РФ|1064|||2|4|grok;qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГПК РФ|98|||2|4|gemini;qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|специальный|102-ФЗ|ФЗ|31||16.07.1998|2|4|gpt;grok
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГК РФ|1082|||1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГК РФ|395|||1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГК РФ|1085|||1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|специальный|4015-1|ФЗ|1||27.11.1992|1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|специальный|4015-1|ФЗ|929||27.11.1992|1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|специальный|102-ФЗ|ФЗ|1||16.07.1998|1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|специальный|102-ФЗ|ФЗ|33||16.07.1998|1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГК РФ|179|||1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГПК РФ|56|||1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГПК РФ|100|||1|4|qwen
754|e61cc658-5736-467f-af1f-b23a870baca4|общий||ГК РФ|166|||1|4|gpt
754|e61cc658-5736-467f-af1f-b23a870baca4|специальный||ГК РФ|171|||1|4|grok
754|e61cc658-5736-467f-af1f-b23a870baca4|специальный|218-ФЗ|ФЗ|68.1||13.07.2015|1|4|gemini
