example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|общий||КоАП РФ|30.3|||2|3|gemini;qwen
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|специальный||КоАП РФ|12.21.3|||2|3|gemini;gpt
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|специальный||КоАП РФ|12.21.4|||1|3|qwen
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|общий||КоАП РФ|28.2|||1|3|qwen
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|общий||КоАП РФ|29.10|||1|3|qwen
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|общий||КоАП РФ|30.1|||1|3|qwen
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|общий||КоАП РФ|32.2|||1|3|qwen
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|специальный|257-ФЗ|ФЗ|31.1||08.11.2007|1|3|qwen
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|специальный|257|ПП РФ|||18.02.2023|1|3|qwen
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|специальный|504|ПП РФ||7|14.06.2013|1|3|gemini
443|0360f0f6-41a8-4d42-b116-7a861c99ce68|общий||КоАП РФ|2.6.1|||1|3|gemini
