example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1938|c83595f2-b073-4157-aaef-39a2253f9571|специальный|2300-1|Закон РФ|32||07.02.1992|3|3|claude;gemini;grok
1938|c83595f2-b073-4157-aaef-39a2253f9571|общий||ГК РФ|782|||3|3|claude;gemini;grok
1938|c83595f2-b073-4157-aaef-39a2253f9571|специальный|1853|ПП РФ||16|18.11.2020|2|3|claude;gemini
1938|c83595f2-b073-4157-aaef-39a2253f9571|специальный||ГК РФ|16|||1|3|grok
1938|c83595f2-b073-4157-aaef-39a2253f9571|специальный|2300-1|Закон РФ|17||07.02.1992|1|3|grok
1938|c83595f2-b073-4157-aaef-39a2253f9571|специальный|1085|ПП РФ||32|09.10.2015|1|3|grok
1938|c83595f2-b073-4157-aaef-39a2253f9571|специальный|1853|ПП РФ||30|18.11.2020|1|3|claude
1938|c83595f2-b073-4157-aaef-39a2253f9571|общий||ГК РФ|421|||1|3|claude
1938|c83595f2-b073-4157-aaef-39a2253f9571|общий||ГК РФ|1102|||1|3|claude
1938|c83595f2-b073-4157-aaef-39a2253f9571|общий|2300-1|Закон РФ|16||07.02.1992|1|3|gemini
1938|c83595f2-b073-4157-aaef-39a2253f9571|общий|2300-1|Закон РФ|31||07.02.1992|1|3|gemini
