example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФЗ|ФЗ|112||02.10.2007|5|5|claude;gemini;gpt;grok;qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФЗ|ФЗ|121||02.10.2007|4|5|gemini;gpt;grok;qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФЗ|ФЗ|122||02.10.2007|2|5|grok;qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФЗ|ФЗ|123||02.10.2007|2|5|grok;qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФЗ|ФЗ|47||02.10.2007|2|5|gemini;qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФЗ|ФЗ|124||02.10.2007|1|5|qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФЗ|ФЗ|126||02.10.2007|1|5|qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный||КАС РФ|218|||1|5|qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный||КАС РФ|219|||1|5|qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|общий||НК РФ|333.19|||1|5|qwen
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФZ|ФЗ|122||02.10.2007|1|5|gpt
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФЗ|ФЗ|30||02.10.2007|1|5|claude
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|общий||НК РФ|333.36|||1|5|claude
1375|0337007a-c629-4d7b-8ff0-b82644fa48da|специальный|229-ФЗ|ФЗ|||02.10.2007|1|5|claude
