example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|общий||СК РФ|81|||3|4|gemini;grok;qwen
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|специальный||СК РФ|83|||3|4|gemini;grok;qwen
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|общий||СК РФ|107|||3|4|gemini;grok;qwen
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|общий||СК РФ|80|||1|4|qwen
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|общий||СК РФ|108|||1|4|qwen
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|специальный|841|ПП РФ|||02.11.2000|1|4|qwen
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|специальный|2300-1|Закон РФ|26.1||07.02.1992|1|4|gpt
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|общий||ГК РФ|497|||1|4|gpt
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|специальный||СК РФ|82|||1|4|grok
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|специальный|841|ПП РФ|||18.07.1996|1|4|grok
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|общий||ГПК РФ|23|||1|4|grok
869|9ab6acbf-bcf1-43a1-8e00-3ac7e798afb7|специальный|1908|ПП РФ||1|02.11.2021|1|4|gemini
