example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|специальный||ГПК РФ|85|||2|2|gpt;qwen
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|общий|73-ФЗ|ФЗ|1||31.05.2001|1|2|qwen
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|специальный|73-ФЗ|ФЗ|8||31.05.2001|1|2|qwen
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|специальный|73-ФЗ|ФЗ|25||31.05.2001|1|2|qwen
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|специальный||ГПК РФ|86|||1|2|qwen
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|специальный||АПК РФ|82|||1|2|qwen
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|специальный||АПК РФ|83|||1|2|qwen
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|специальный||АПК РФ|86|||1|2|qwen
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|общий||ГПК РФ|79|||1|2|gpt
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|специальный|73-ФЗ|ФЗ|9||31.05.2001|1|2|gpt
182|c7decfb9-bfd9-45ab-9d9a-8137d76010f4|специальный|73-ФЗ|ФЗ|41||31.05.2001|1|2|gpt
