example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|специальный|2300-1|Закон РФ|18||07.02.1992|2|2|gpt;qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|специальный|2300-1|Закон РФ|17||07.02.1992|2|2|gpt;qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|специальный|2300-1|Закон РФ|4||07.02.1992|1|2|qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|специальный|2300-1|Закон РФ|10||07.02.1992|1|2|qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|специальный|2300-1|Закон РФ|29||07.02.1992|1|2|qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|специальный|2300-1|Закон РФ|31||07.02.1992|1|2|qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|специальный|2300-1|Закон РФ|13||07.02.1992|1|2|qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|общий||ГК РФ|309|||1|2|qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|общий||ГК РФ|469|||1|2|qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|общий||ГК РФ|310|||1|2|qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|специальный||ГПК РФ|56|||1|2|qwen
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|специальный|2300-1|Закон РФ|19||07.02.1992|1|2|gpt
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|общий||ГК РФ|15|||1|2|gpt
2250|1fb85e19-ceb0-41cd-9e2e-32788400ba85|общий||ГК РФ|492|||1|2|gpt
