example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|общий||ЖК РФ|153|||2|2|gpt;qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|специальный||ЖК РФ|155|||2|2|gpt;qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|общий||ГК РФ|309|||1|2|qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|общий||ГК РФ|196|||1|2|qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|общий||ГК РФ|330|||1|2|qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|общий||ГК РФ|401|||1|2|qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|специальный|354|ПП РФ||38|06.05.2011|1|2|qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|специальный|354|ПП РФ|||06.05.2011|1|2|qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|общий||ГПК РФ|56|||1|2|qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|общий||ГПК РФ|131|||1|2|qwen
2157|6ee26b8a-ef94-4758-a4e0-485ba56a1b87|общий||ГК РФ|319.1|||1|2|gpt
