example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
882|291c0fa1-34de-4729-af95-941eb743b0ee|общий|102-ФЗ|ФЗ|13||26.06.2008|4|4|gemini;gpt;grok;qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||81|06.05.2011|3|4|gpt;grok;qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|общий||ЖК РФ|157|||3|4|gemini;grok;qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||61|06.05.2011|2|4|gemini;qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||62|06.05.2011|1|4|qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||8110|06.05.2011|1|4|qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||97|06.05.2011|1|4|qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|общий|2300-1|Закон РФ|29||07.02.1992|1|4|qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||56|06.05.2011|1|4|qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||104|06.05.2011|1|4|qwen
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ|||06.05.2011|1|4|gpt
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||59|06.05.2011|1|4|grok
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||80|06.05.2011|1|4|grok
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ||82|06.05.2011|1|4|grok
882|291c0fa1-34de-4729-af95-941eb743b0ee|специальный|354|ПП РФ|31||06.05.2011|1|4|gemini
