example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1290|4e276f17-dd02-432f-94af-66547f298871|специальный||НК РФ|219|||4|5|claude;gemini;gpt;grok
1290|4e276f17-dd02-432f-94af-66547f298871|общий||НК РФ|78|||3|5|gemini;gpt;grok
1290|4e276f17-dd02-432f-94af-66547f298871|общий||ГК РФ|1064|||1|5|qwen
1290|4e276f17-dd02-432f-94af-66547f298871|специальный||ГК РФ|965|||1|5|qwen
1290|4e276f17-dd02-432f-94af-66547f298871|специальный|40-ФЗ|ФЗ|7||25.04.2002|1|5|qwen
1290|4e276f17-dd02-432f-94af-66547f298871|специальный|40-ФЗ|ФЗ|14||25.04.2002|1|5|qwen
1290|4e276f17-dd02-432f-94af-66547f298871|общий||ГК РФ|15|||1|5|qwen
1290|4e276f17-dd02-432f-94af-66547f298871|общий||ГПК РФ|56|||1|5|qwen
1290|4e276f17-dd02-432f-94af-66547f298871|специальный|1090|ПП РФ|8.12||23.10.1993|1|5|qwen
1290|4e276f17-dd02-432f-94af-66547f298871|общий||НК РФ|229|||1|5|gpt
1290|4e276f17-dd02-432f-94af-66547f298871|специальный||НК РФ|220.1|||1|5|gpt
1290|4e276f17-dd02-432f-94af-66547f298871|общий||НК РФ|88|||1|5|grok
