example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|специальный|354|ПП РФ|59||06.05.2011|4|5|gemini;gpt;grok;qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|специальный|354|ПП РФ|60||06.05.2011|3|5|gemini;grok;qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|специальный|354|ПП РФ|86||06.05.2011|3|5|gemini;grok;qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|специальный|354|ПП РФ|90||06.05.2011|3|5|claude;gpt;qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|общий||ЖК РФ|157|||3|5|claude;gpt;qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|специальный|354|ПП РФ|87||06.05.2011|2|5|claude;qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|специальный|354|ПП РФ|88||06.05.2011|2|5|claude;qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|специальный|354|ПП РФ|8112||06.05.2011|1|5|qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|общий||ЖК РФ|155|||1|5|qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|общий|102-ФЗ|ФЗ|21||26.06.2008|1|5|qwen
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|специальный|354|ПП РФ||61|06.05.2011|1|5|gpt
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|специальный|354|ПП РФ|||06.05.2011|1|5|grok
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|общий||ЖК РФ|153|||1|5|grok
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|общий|354|ПП РФ|80||06.05.2011|1|5|gemini
1411|ce308ee2-7044-4da2-b67b-0721c71c6acf|общий|354|ПП РФ|93||06.05.2011|1|5|gemini
