example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий|229-ФЗ|ФЗ|21||02.10.2007|5|5|claude;gemini;gpt;grok;qwen
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|специальный||СК РФ|80|||3|5|claude;grok;qwen
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий||ГПК РФ|428|||2|5|grok;qwen
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|специальный||ГПК РФ|211|||2|5|gpt;qwen
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий|229-ФЗ|ФЗ|8||02.10.2007|1|5|qwen
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|специальный|229-ФЗ|ФЗ|9||02.10.2007|1|5|qwen
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий|229-ФЗ|ФЗ|30||02.10.2007|1|5|qwen
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|специальный|229-ФЗ|ФЗ|102||02.10.2007|1|5|qwen
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий||СК РФ|106|||1|5|gpt
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|специальный||СК РФ|107|||1|5|grok
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|специальный||СК РФ|108|||1|5|claude
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий||ГПК РФ|429|||1|5|claude
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий||ГПК РФ|322|||1|5|claude
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий||ГПК РФ|134|||1|5|gemini
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий||СК РФ|113|||1|5|gemini
1262|c5c894cf-2022-48f2-a582-1bcfe009ef8b|общий|229-ФЗ|ФЗ|33||02.10.2007|1|5|gemini
