example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
669|63123684-6ba8-405a-8cfe-cf46791d379a|специальный||СК РФ|35|||3|3|gemini;gpt;qwen
669|63123684-6ba8-405a-8cfe-cf46791d379a|общий||ГК РФ|552|||2|3|gemini;qwen
669|63123684-6ba8-405a-8cfe-cf46791d379a|специальный||ЗК РФ|35|||2|3|gemini;qwen
669|63123684-6ba8-405a-8cfe-cf46791d379a|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|48||11.02.1993|1|3|qwen
669|63123684-6ba8-405a-8cfe-cf46791d379a|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|33||11.02.1993|1|3|qwen
669|63123684-6ba8-405a-8cfe-cf46791d379a|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|33.1||11.02.1993|1|3|qwen
669|63123684-6ba8-405a-8cfe-cf46791d379a|общий||ГК РФ|223|||1|3|qwen
669|63123684-6ba8-405a-8cfe-cf46791d379a|общий||ГК РФ|253|||1|3|gpt
669|63123684-6ba8-405a-8cfe-cf46791d379a|общий||СК РФ|36|||1|3|gpt
669|63123684-6ba8-405a-8cfe-cf46791d379a|общий||ЗК РФ|1|||1|3|gemini
669|63123684-6ba8-405a-8cfe-cf46791d379a|общий||ГК РФ|551|||1|3|gemini
