example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
438|57be1c81-d069-44cc-b261-f76cdd96ea81|общий||ГК РФ|209|||2|2|gpt;qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|специальный||ГК РФ|274|||2|2|gpt;qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|общий||ГК РФ|304|||2|2|gpt;qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|общий||ГК РФ|305|||2|2|gpt;qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|общий||ГК РФ|10|||2|2|gpt;qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|специальный||ГК РФ|277|||1|2|qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|общий||ГК РФ|244|||1|2|qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|общий||ГК РФ|246|||1|2|qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|специальный||ЗК РФ|23|||1|2|qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|общий||ГПК РФ|3|||1|2|qwen
438|57be1c81-d069-44cc-b261-f76cdd96ea81|специальный||ЖК РФ|16|||1|2|gpt
438|57be1c81-d069-44cc-b261-f76cdd96ea81|специальный|476-ФЗ|ФЗ|16||30.12.2021|1|2|gpt
438|57be1c81-d069-44cc-b261-f76cdd96ea81|общий||ГПК РФ|30|||1|2|gpt
