example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ЗК РФ|56|||3|4|gemini;gpt;grok
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий|102-ФЗ|ФЗ|5||16.07.1998|2|4|gpt;grok
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|специальный|73-ФЗ|ФЗ|34||25.06.2002|2|4|gemini;grok
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ГрК РФ|30|||2|4|gemini;grok
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ГК РФ|15|||1|4|qwen
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ГК РФ|309|||1|4|qwen
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ГК РФ|310|||1|4|qwen
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ГК РФ|395|||1|4|qwen
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|специальный||ГК РФ|614|||1|4|qwen
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|специальный||ГК РФ|622|||1|4|qwen
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ГПК РФ|23|||1|4|qwen
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ГПК РФ|28|||1|4|qwen
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ГПК РФ|131|||1|4|qwen
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|специальный|73-ФЗ|ФЗ|36||25.06.2002|1|4|gpt
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|специальный|102-ФЗ|ФЗ|63||16.07.1998|1|4|gpt
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|специальный||ГрК РФ|36|||1|4|grok
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|специальный|102-ФЗ|ФЗ|6||16.07.1998|1|4|grok
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий|218-ФЗ|ФЗ|62||13.07.2015|1|4|grok
1124|2d9ee690-4817-4ab5-8469-cb5fa4be8916|общий||ГК РФ|431.2|||1|4|gemini
