example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
284|15b606bd-6e1a-46c6-933f-52313c437fb1|специальный||УК РФ|97|||2|3|gemini;qwen
284|15b606bd-6e1a-46c6-933f-52313c437fb1|специальный|3185-1|Закон РФ|29||02.07.1992|2|3|gemini;qwen
284|15b606bd-6e1a-46c6-933f-52313c437fb1|специальный||УК РФ|98|||1|3|qwen
284|15b606bd-6e1a-46c6-933f-52313c437fb1|специальный||УК РФ|99|||1|3|qwen
284|15b606bd-6e1a-46c6-933f-52313c437fb1|общий|442-ФЗ|ФЗ|19||28.12.2013|1|3|qwen
284|15b606bd-6e1a-46c6-933f-52313c437fb1|специальный|181-ФЗ|ФЗ|17||24.11.1995|1|3|qwen
284|15b606bd-6e1a-46c6-933f-52313c437fb1|общий|3185-1|ФЗ|4||02.07.1992|1|3|gpt
284|15b606bd-6e1a-46c6-933f-52313c437fb1|специальный|3185-1|ФЗ|28||02.07.1992|1|3|gpt
284|15b606bd-6e1a-46c6-933f-52313c437fb1|специальный|3185-1|ФЗ|29||02.07.1992|1|3|gpt
284|15b606bd-6e1a-46c6-933f-52313c437fb1|общий||ГПК РФ|302|||1|3|gemini
