example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
980|be76419c-e0ff-471e-a54d-fa02e362bd01|общий||ГК РФ|252|||4|4|gemini;gpt;grok;qwen
980|be76419c-e0ff-471e-a54d-fa02e362bd01|общий||ГПК РФ|30|||2|4|grok;qwen
980|be76419c-e0ff-471e-a54d-fa02e362bd01|общий||ГК РФ|250|||2|4|gpt;grok
980|be76419c-e0ff-471e-a54d-fa02e362bd01|общий||ГК РФ|235|||1|4|qwen
980|be76419c-e0ff-471e-a54d-fa02e362bd01|специальный|442-ФЗ|ФЗ|4||28.12.2013|1|4|qwen
980|be76419c-e0ff-471e-a54d-fa02e362bd01|специальный|442-ФЗ|ФЗ|12||28.12.2013|1|4|qwen
980|be76419c-e0ff-471e-a54d-fa02e362bd01|общий||ГК РФ|245|||1|4|grok
980|be76419c-e0ff-471e-a54d-fa02e362bd01|специальный||ГК РФ|177|||1|4|grok
980|be76419c-e0ff-471e-a54d-fa02e362bd01|общий||ГК РФ|21|||1|4|grok
980|be76419c-e0ff-471e-a54d-fa02e362bd01|общий||ГК РФ|247|||1|4|gemini
