example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|общий|196-ФЗ|ФЗ|23.1||10.12.1995|4|5|claude;gemini;gpt;qwen
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|общий|196-ФЗ|ФЗ|23||10.12.1995|3|5|claude;gpt;grok
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|общий||КАС РФ|218|||2|5|grok;qwen
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|специальный|1604|ПП РФ|||29.12.2014|2|5|claude;grok
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|общий|196-ФЗ|ФЗ|28||10.12.1995|2|5|claude;gemini
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|специальный|1604|ПП РФ||8|29.12.2014|1|5|qwen
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|специальный|892-р|РПП РФ|||12.04.2025|1|5|gpt
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|специальный|344н|Приказ Минздрава России||4|15.06.2015|1|5|grok
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|общий||КоАП РФ|28.1|||1|5|claude
1560|35bab748-f4b7-4e56-9650-d65f7aba437a|специальный|1604|ПП РФ||7|29.12.2014|1|5|gemini
