example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|специальный||СК РФ|38|||2|2|claude;grok
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|специальный|218-ФЗ|ФЗ|14||13.07.2015|2|2|claude;grok
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|специальный|256-ФЗ|ФЗ|10||29.12.2006|2|2|claude;grok
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|общий||ГК РФ|391|||1|2|grok
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|специальный|218-ФЗ|ФЗ|42||13.07.2015|1|2|grok
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|общий||СК РФ|34|||1|2|claude
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|общий||СК РФ|39|||1|2|claude
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|общий||ГК РФ|209|||1|2|claude
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|специальный||ГК РФ|353|||1|2|claude
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|специальный|102-ФЗ|ФЗ|37||16.07.1998|1|2|claude
3103|917fffde-6d01-441e-bdea-db4aa1b66eb5|специальный|218-ФЗ|ФЗ|18||13.07.2015|1|2|claude
