example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
111|67b8d89c-4823-4a47-a273-f4219cb13fec|общий||ТК РФ|72.1|||3|3|gemini;gpt;qwen
111|67b8d89c-4823-4a47-a273-f4219cb13fec|специальный||ТК РФ|72.2|||3|3|gemini;gpt;qwen
111|67b8d89c-4823-4a47-a273-f4219cb13fec|общий||ТК РФ|74|||1|3|qwen
111|67b8d89c-4823-4a47-a273-f4219cb13fec|специальный||ТК РФ|79|||1|3|qwen
111|67b8d89c-4823-4a47-a273-f4219cb13fec|общий||ТК РФ|352|||1|3|qwen
111|67b8d89c-4823-4a47-a273-f4219cb13fec|общий||ТК РФ|356|||1|3|qwen
111|67b8d89c-4823-4a47-a273-f4219cb13fec|общий||ТК РФ|391|||1|3|qwen
111|67b8d89c-4823-4a47-a273-f4219cb13fec|общий||ТК РФ|392|||1|3|qwen
111|67b8d89c-4823-4a47-a273-f4219cb13fec|общий||ТК РФ|57|||1|3|gpt
111|67b8d89c-4823-4a47-a273-f4219cb13fec|общий||ТК РФ|66.1|||1|3|gpt
111|67b8d89c-4823-4a47-a273-f4219cb13fec|общий||ТК РФ|66|||1|3|gemini
