example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|специальный|353-ФЗ|ФЗ|7||21.12.2013|3|5|gemini;gpt;qwen
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|общий||ГК РФ|310|||2|5|gpt;qwen
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|специальный|2300-1|Закон РФ|16||07.02.1992|2|5|gpt;qwen
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|специальный|353-ФЗ|ФЗ|5||21.12.2013|2|5|claude;gemini
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|общий||ГК РФ|450|||1|5|qwen
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|специальный|353-ФЗ|ФЗ|9||21.12.2013|1|5|qwen
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|общий||ГК РФ|421|||1|5|gpt
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|специальный|353-ФЗ|ФЗ|6||21.12.2013|1|5|gpt
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|специальный|2300-1|Закон РФ|10||07.02.1992|1|5|grok
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|специальный|2300-1|Закон РФ|12||07.02.1992|1|5|grok
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|специальный|2300-1|Закон РФ|18||07.02.1992|1|5|grok
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|общий||ГК РФ|469|||1|5|grok
1692|c2dd52be-1033-4672-81d8-633b1b7cd6ba|специальный|924|ПП РФ||1|10.11.2011|1|5|grok
