example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|общий||ГК РФ|292|||2|3|gemini;qwen
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|специальный||ГК РФ|37|||2|3|gemini;qwen
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|специальный||ЖК РФ|31|||1|3|qwen
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|специальный|48-ФЗ|ФЗ|21||24.04.2008|1|3|qwen
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|специальный|423|ПП РФ||2|17.05.2016|1|3|qwen
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|специальный|713|Правила регистрации и снятия граждан Российской Федерации с регистрационного учёта по месту пребывания и по месту жительства в пределах Российской Федерации||31|17.07.1995|1|3|qwen
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|общий||ТК РФ|80|||1|3|gpt
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|общий||ТК РФ|81|||1|3|gpt
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|специальный||ТК РФ|180|||1|3|gpt
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|общий||ТК РФ|3|||1|3|gpt
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|специальный|102-ФЗ|ФЗ|78||16.07.1998|1|3|gemini
455|970d4d87-7f0c-4f3c-a8f1-6aa3eeade1a6|общий||ЖК РФ|35|||1|3|gemini
