example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|общий||ГК РФ|209|||1|3|qwen
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|общий||ГК РФ|304|||1|3|qwen
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|общий||ГК РФ|10|||1|3|qwen
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|общий||ГК РФ|421|||1|3|qwen
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|специальный||ЗК РФ|42|||1|3|qwen
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|специальный||ГрК РФ|51.1|||1|3|qwen
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|общий||ГПК РФ|3|||1|3|qwen
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|специальный|773|Приказ МВД России||46.1|16.11.2020|1|3|gpt
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|специальный|773|Приказ МВД России||46.2|16.11.2020|1|3|gpt
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|специальный|773|Приказ МВД России||44.1.2|16.11.2020|1|3|gpt
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|специальный|138-ФЗ|ФЗ|44||28.04.2023|1|3|gemini
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|специальный|138-ФЗ|ФЗ|40||28.04.2023|1|3|gemini
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|общий|138-ФЗ|ФЗ|43||28.04.2023|1|3|gemini
364|019636af-cb55-4a90-b1e0-48a86ee67eb8|общий||КАС РФ|218|||1|3|gemini
