example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|специальный||СК РФ|40|||4|4|gemini;gpt;grok;qwen
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|специальный||СК РФ|41|||4|4|gemini;gpt;grok;qwen
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|специальный||СК РФ|42|||4|4|gemini;gpt;grok;qwen
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|общий||СК РФ|36|||2|4|gemini;qwen
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|общий||ГК РФ|256|||2|4|gpt;qwen
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|специальный||СК РФ|44|||1|4|qwen
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|35||11.02.1993|1|4|qwen
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|специальный||СК РФ|34|||1|4|gpt
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|общий||ГК РФ|163|||1|4|grok
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|53||11.02.1993|1|4|grok
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|специальный||СК РФ|37|||1|4|gemini
742|e88cf00b-e565-4845-989c-89b1fd50d0f8|общий||СК РФ|46|||1|4|gemini
