example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
287|6b553329-609b-4c80-a2be-6708c2881c05|специальный|283-ФЗ|ФЗ|18||03.08.2018|2|2|gpt;qwen
287|6b553329-609b-4c80-a2be-6708c2881c05|специальный||КАС РФ|219|||2|2|gpt;qwen
287|6b553329-609b-4c80-a2be-6708c2881c05|специальный|283-ФЗ|ФЗ|20||03.08.2018|1|2|qwen
287|6b553329-609b-4c80-a2be-6708c2881c05|специальный|1764|ПП РФ||61|21.12.2019|1|2|qwen
287|6b553329-609b-4c80-a2be-6708c2881c05|специальный|1764|ПП РФ||14|21.12.2019|1|2|qwen
287|6b553329-609b-4c80-a2be-6708c2881c05|общий||ГК РФ|302|||1|2|qwen
287|6b553329-609b-4c80-a2be-6708c2881c05|специальный||КАС РФ|226|||1|2|qwen
287|6b553329-609b-4c80-a2be-6708c2881c05|специальный||КАС РФ|227|||1|2|qwen
287|6b553329-609b-4c80-a2be-6708c2881c05|специальный|950|Приказ МВД России||131|21.12.2019|1|2|gpt
287|6b553329-609b-4c80-a2be-6708c2881c05|специальный|950|Приказ МВД России||1321|21.12.2019|1|2|gpt
287|6b553329-609b-4c80-a2be-6708c2881c05|общий||КАС РФ|218|||1|2|gpt
