example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|специальный||ЖК РФ|83|||3|4|gemini;gpt;qwen
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|специальный||ЖК РФ|71|||2|4|gemini;qwen
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий|5242-1|Закон РФ|7||25.06.1993|2|4|gemini;qwen
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий||ГПК РФ|131|||1|4|qwen
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий||ГПК РФ|132|||1|4|qwen
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|специальный||ЖК РФ|91|||1|4|qwen
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий|5242-1|ФЗ|||25.06.1993|1|4|gpt
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий||ГК РФ|309|||1|4|grok
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий||ГК РФ|310|||1|4|grok
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий||ГК РФ|330|||1|4|grok
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий||ГК РФ|332|||1|4|grok
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий||ГК РФ|333|||1|4|grok
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий||ГК РФ|720|||1|4|grok
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|специальный|214-ФЗ|ФЗ|6||30.12.2004|1|4|grok
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|специальный|214-ФЗ|ФЗ|7||30.12.2004|1|4|grok
555|edf04812-7922-4ed2-ba06-550d6b9eb2fb|общий||ГПК РФ|24|||1|4|gemini
