example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
285|1bdc1805-decd-470f-97e9-5c37e65d2338|специальный|2300-1|Закон РФ|29||07.02.1992|2|2|gpt;qwen
285|1bdc1805-decd-470f-97e9-5c37e65d2338|специальный|2300-1|Закон РФ|15||07.02.1992|2|2|gpt;qwen
285|1bdc1805-decd-470f-97e9-5c37e65d2338|специальный|2300-1|Закон РФ|28||07.02.1992|1|2|qwen
285|1bdc1805-decd-470f-97e9-5c37e65d2338|специальный|2300-1|Закон РФ|31||07.02.1992|1|2|qwen
285|1bdc1805-decd-470f-97e9-5c37e65d2338|общий||ГК РФ|783|||1|2|qwen
285|1bdc1805-decd-470f-97e9-5c37e65d2338|специальный|1853|ПП РФ||14|18.11.2020|1|2|qwen
285|1bdc1805-decd-470f-97e9-5c37e65d2338|специальный|1853|ПП РФ||23|18.11.2020|1|2|qwen
285|1bdc1805-decd-470f-97e9-5c37e65d2338|общий||ГК РФ|782|||1|2|gpt
285|1bdc1805-decd-470f-97e9-5c37e65d2338|общий|2300-1|Закон РФ|4||07.02.1992|1|2|gpt
285|1bdc1805-decd-470f-97e9-5c37e65d2338|специальный|2300-1|Закон РФ|32||07.02.1992|1|2|gpt
285|1bdc1805-decd-470f-97e9-5c37e65d2338|специальный|1853|ПП РФ||30|18.11.2020|1|2|gpt
