example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|общий||ГК РФ|606|||2|2|gpt;qwen
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|общий||ГК РФ|607|||2|2|gpt;qwen
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|общий||ГК РФ|609|||2|2|gpt;qwen
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|специальный||ГК РФ|650|||2|2|gpt;qwen
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|общий||НК РФ|23|||1|2|qwen
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|общий||ГПК РФ|28|||1|2|qwen
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|общий||АПК РФ|27|||1|2|qwen
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|общий||ГК РФ|611|||1|2|gpt
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|общий||ГК РФ|614|||1|2|gpt
220|24ae7fe2-fc17-4519-bc59-f7e0c1de7dee|специальный||ГК РФ|655|||1|2|gpt
