example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|специальный||НК РФ|217.1|||3|4|gpt;grok;qwen
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|общий||НК РФ|217|||2|4|grok;qwen
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|специальный||НК РФ|228|||2|4|grok;qwen
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|общий||НК РФ|224|||1|4|qwen
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|общий||ГК РФ|1152|||1|4|gpt
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|общий||ГК РФ|1114|||1|4|gpt
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|специальный||НК РФ|229|||1|4|grok
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|общий||ГК РФ|1141|||1|4|gemini
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|общий||ГК РФ|1142|||1|4|gemini
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|общий||ГК РФ|1122|||1|4|gemini
627|219bcb85-d38a-4b7a-aa9a-6bf3230b54be|общий||ГК РФ|1149|||1|4|gemini
