example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|общий||ГК РФ|572|||3|3|claude;gemini;grok
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|специальный||НК РФ|217|||3|3|claude;gemini;grok
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|специальный||ГК РФ|574|||2|3|claude;grok
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|общий||ГК РФ|1118|||2|3|claude;grok
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|специальный||ГК РФ|1124|||2|3|claude;grok
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|специальный||НК РФ|333.24|||2|3|claude;gemini
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|общий||ГК РФ|131|||1|3|claude
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|общий||НК РФ|224|||1|3|claude
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|специальный||НК РФ|333.33|||1|3|claude
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|общий||ГК РФ|1119|||1|3|gemini
2355|dab51832-1035-43aa-a1ca-c6a2803666b9|общий||ГК РФ|601|||1|3|gemini
